Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57365.raw
P46013	KI67_HUMAN	MKI67	Proliferation marker protein Ki-67	93	93	5.11196e+07
P46019	KPB2_HUMAN	PHKA2	Phosphorylase b kinase regulatory subunit alpha, liver isoform	5	5	501454
P46020	KPB1_HUMAN	PHKA1	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform	2	2	147223
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	20	20	1.594e+07
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	23	23	4.9656e+06
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	20	20	4.93662e+06
P46100	ATRX_HUMAN	ATRX	Transcriptional regulator ATRX	34	34	1.49727e+06
P46108	CRK_HUMAN	CRK	Adapter molecule crk	6	6	828010
P46109	CRKL_HUMAN	CRKL	Crk-like protein	8	8	959294
P46151	MTHR1_YEAST	MET12	Methylenetetrahydrofolate reductase 1	6	6	280332
P46199	IF2M_HUMAN	MTIF2	Translation initiation factor IF-2, mitochondrial	8	8	1.12073e+06
P46367	ALDH4_YEAST	ALD4	Potassium-activated aldehyde dehydrogenase, mitochondrial	23	22	2.01423e+07
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	18	18	7.11867e+06
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	27	27	8.31697e+06
P46527	CDN1B_HUMAN	CDKN1B	Cyclin-dependent kinase inhibitor 1B	2	2	60614.6
P46531	NOTC1_HUMAN	NOTCH1	Neurogenic locus notch homolog protein 1	3	3	5380
P46654	RSSA2_YEAST	RPS0B	Small ribosomal subunit protein uS2B	1	1	1.30568e+06
P46655	SYEC_YEAST	GUS1	Glutamate--tRNA ligase, cytoplasmic	30	30	1.41263e+07
P46669	RPA43_YEAST	RPA43	DNA-directed RNA polymerase I subunit RPA43	6	6	807547
P46670	TBCC_YEAST	CIN2	Tubulin-specific chaperone C	2	2	6417.1
P46672	ARC1_YEAST	ARC1	tRNA-aminoacylation cofactor ARC1	16	16	1.28114e+07
P46673	NUP85_YEAST	NUP85	Nucleoporin NUP85	10	10	6.85145e+06
P46674	SAC3_YEAST	SAC3	Nuclear mRNA export protein SAC3	1	1	2039.52
P46675	STU2_YEAST	STU2	Protein STU2	6	6	4.02458e+07
P46676	SUM1_YEAST	SUM1	Suppressor of mar1-1 protein	16	16	421602
P46677	TAF1_YEAST	TAF1	Transcription initiation factor TFIID subunit 1	6	6	172349
P46678	TFC5_YEAST	BDP1	Transcription factor TFIIIB component B''	2	2	17353.1
P46680	AIP1_YEAST	AIP1	Actin-interacting protein 1	15	15	4.14699e+06
P46681	DLD2_YEAST	DLD2	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2	11	11	1.04413e+06
P46682	AP3B_YEAST	APL6	AP-3 complex subunit beta	14	14	1.48146e+06
P46683	YAR1_YEAST	YAR1	Ankyrin repeat-containing protein YAR1	9	9	4.2051e+06
P46734	MP2K3_HUMAN	MAP2K3	Dual specificity mitogen-activated protein kinase kinase 3	6	6	3.81552e+06
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	6	6	1.11284e+07
P46776	RL27A_HUMAN	RPL27A	60S ribosomal protein L27a	5	5	3.45866e+07
P46777	RL5_HUMAN	RPL5	60S ribosomal protein L5	12	12	9.76081e+07
P46778	RL21_HUMAN	RPL21	60S ribosomal protein L21	5	5	2.74109e+07
P46779	RL28_HUMAN	RPL28	60S ribosomal protein L28	5	5	2.90192e+07
P46781	RS9_HUMAN	RPS9	40S ribosomal protein S9	10	10	4.89561e+07
P46782	RS5_HUMAN	RPS5	40S ribosomal protein S5	6	6	3.74815e+07
P46783	RS10_HUMAN	RPS10	40S ribosomal protein S10	6	3	1.30086e+07
P46784;Q08745	RS10A_YEAST;RS10B_YEAST	RPS10A;RPS10B	Small ribosomal subunit protein eS10B	3	0	2.50813e+07
P46837	YHGF_ECOLI	yhgF	Protein YhgF	5	5	138324
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	4	4	193817
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	7	5	3.32704e+06
P46934	NEDD4_HUMAN	NEDD4	E3 ubiquitin-protein ligase NEDD4	5	5	419477
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	7	7	1.31283e+06
P46939	UTRO_HUMAN	UTRN	Utrophin	7	7	12141.1
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	58	56	2.51939e+07
P46944	TRS85_YEAST	TRS85	Trafficking protein particle complex III-specific subunit 85	2	2	633478
P46947	CWC26_YEAST	BUD13	Pre-mRNA-splicing factor CWC26	2	2	589478
P46948	RRP41_YEAST	SKI6	Exosome complex component SKI6	1	1	309972
P46949	FYV8_YEAST	FYV8	Protein FYV8	5	5	7.89334e+06
P46951	YPP1_YEAST	YPP1	Cargo-transport protein YPP1	6	6	1.53542e+07
P46956	PHO86_YEAST	PHO86	Inorganic phosphate transporter PHO86	6	6	1.85849e+07
P46957	DPOD2_YEAST	POL31	DNA polymerase delta small subunit	7	7	452125
P46958	IDS2_YEAST	IDS2	IME2-dependent-signaling protein	1	1	3383.94
P46959	TRM61_YEAST	GCD14	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	2	2	12681.2
P46962	CTK2_YEAST	CTK2	CTD kinase subunit beta	1	1	5012.09
P46963	CTK3_YEAST	CTK3	CTD kinase subunit gamma	4	4	1.50862e+07
P46964	OST2_YEAST	OST2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2	2	2	2.32589e+06
P46965	SPC1_YEAST	SPC1	Signal peptidase complex subunit 1	2	2	657520
P46969	RPE_YEAST	RPE1	Ribulose-phosphate 3-epimerase	5	4	3.08232e+06
P46970	NMD5_YEAST	NMD5	Nonsense-mediated mRNA decay protein 5	12	12	1.33318e+06
P46971	PMT4_YEAST	PMT4	Dolichyl-phosphate-mannose--protein mannosyltransferase 4	8	8	1.0326e+06
P46973	HIT1_YEAST	HIT1	Protein HIT1	2	2	1720.99
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	3	3	9.52808e+06
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	10	9	3.13873e+06
P46982	MNN5_YEAST	MNN5	Alpha-1,2-mannosyltransferase MNN5	11	11	1.59906e+06
P46984	GON7_YEAST	GON7	EKC/KEOPS complex subunit GON7	3	3	651821
P46985	MNN11_YEAST	MNN11	Probable alpha-1,6-mannosyltransferase MNN11	9	9	1.83013e+07
P46988	PFD1_YEAST	PFD1	Prefoldin subunit 1	3	3	4.4974e+06
P46989	ATG27_YEAST	ATG27	Autophagy-related protein 27	6	6	1.26211e+06
P46990	RL17B_YEAST	RPL17B	Large ribosomal subunit protein uL22B	1	1	5.92955e+06
P46992	TOH1_YEAST	TOH1	Probable circularly permuted 1,3-beta-glucanase YJL171C	5	5	3.65547e+06
P46995	SET2_YEAST	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific	10	10	520447
P47006	RPA34_YEAST	RPA34	DNA-directed RNA polymerase I subunit RPA34	4	4	386506
P47008	SFH5_YEAST	SFH5	Phosphatidylinositol transfer protein SFH5	12	12	3.27445e+06
P47011	GLG2_YEAST	GLG2	Glycogenin-2	2	2	174071
P47013	DS1P1_YEAST	LCB3	Dihydrosphingosine 1-phosphate phosphatase LCB3	2	2	771478
P47017	LSM1_YEAST	LSM1	Sm-like protein LSm1	1	1	3.22194e+06
P47018	MTC1_YEAST	MTC1	Maintenance of telomere capping protein 1	13	13	6.04251e+06
P47019	ALB1_YEAST	ALB1	Ribosome biogenesis protein ALB1	2	2	9101.52
P47025	MDV1_YEAST	MDV1	Mitochondrial division protein 1	6	6	9512.28
P47029	ALY2_YEAST	ALY2	Arrestin-related trafficking adapter 3	10	10	434019
P47031	IML2_YEAST	IML2	Inclusion body clearance protein IML2	18	18	1.29286e+06
P47032	PRY1_YEAST	PRY1	Protein PRY1	1	1	578672
P47033	PRY3_YEAST	PRY3	Cell wall protein PRY3	1	1	104451
P47035	NET1_YEAST	NET1	Nucleolar protein NET1	28	28	1.81732e+06
P47037	SMC3_YEAST	SMC3	Structural maintenance of chromosomes protein 3	11	11	5.01136e+06
P47039	BNA3_YEAST	BNA3	Probable kynurenine--oxoglutarate transaminase BNA3	9	9	1.78565e+06
P47042	IKS1_YEAST	IKS1	Probable serine/threonine-protein kinase IKS1	3	3	47235.8
P47044	YJF5_YEAST	YJL055W	LOG family protein YJL055W	8	8	1.54493e+06
P47045	TIM54_YEAST	TIM54	Mitochondrial import inner membrane translocase subunit TIM54	8	8	604542
P47047	MTR4_YEAST	MTR4	ATP-dependent RNA helicase DOB1	18	18	373788
P47048	YJE9_YEAST	YJL049W	Uncharacterized protein YJL049W	3	3	432882
P47049	UBX6_YEAST	UBX6	UBX domain-containing protein 6	3	3	95560.2
P47050	CUL8_YEAST	RTT101	Cullin-8	2	2	45499.6
P47051	LPLA_YEAST	AIM22	Putative lipoate-protein ligase A	1	1	3977.32
P47054	NU192_YEAST	NUP192	Nucleoporin NUP192	18	18	894345
P47057	SNX4_YEAST	SNX4	Sorting nexin-4	10	10	2.49046e+06
P47061	VPS53_YEAST	VPS53	Vacuolar protein sorting-associated protein 53	7	7	3.95302e+06
P47064	AP3S_YEAST	APS3	AP-3 complex subunit sigma	2	2	516895
P47068	BBC1_YEAST	BBC1	Myosin tail region-interacting protein MTI1	42	42	5.63016e+06
P47069	MPS3_YEAST	MPS3	Spindle pole body assembly component MPS3	1	1	6584.36
P47072	YJB6_YEAST	YJL016W	Uncharacterized protein YJL016W	4	4	709481
P47075	VTC4_YEAST	VTC4	Vacuolar transporter chaperone complex subunit 4	23	23	6.48096e+06
P47076	RPC9_YEAST	RPC17	DNA-directed RNA polymerase III subunit RPC9	3	3	6.28906e+06
P47077	NOP9_YEAST	NOP9	Nucleolar protein 9	8	8	666965
P47079	TCPQ_YEAST	CCT8	T-complex protein 1 subunit theta	22	22	5.09614e+06
P47082	AVT1_YEAST	AVT1	Vacuolar amino acid transporter 1	7	7	3.07553e+06
P47083	MPP10_YEAST	MPP10	U3 small nucleolar RNA-associated protein MPP10	7	7	1.20298e+07
P47085	MHO1_YEAST	MHO1	MEMO1 family protein MHO1	3	3	2.33739e+06
P47086	YJY1_YEAST	YJR011C	Uncharacterized protein YJR011C	2	2	319594
P47089	DENR_YEAST	TMA22	Translation machinery-associated protein 22	5	5	4.17114e+06
P47093	LSM8_YEAST	LSM8	U6 snRNA-associated Sm-like protein LSm8	1	1	296870
P47095	MTNB_YEAST	MDE1	Methylthioribulose-1-phosphate dehydratase	3	3	11172.2
P47096	3HAO_YEAST	BNA1	3-hydroxyanthranilate 3,4-dioxygenase	6	6	2.62393e+06
P47102	GEA1_YEAST	GEA1	ARF guanine-nucleotide exchange factor 1	5	5	15719.6
P47103	CYP7_YEAST	CPR7	Peptidyl-prolyl cis-trans isomerase CYP7	6	6	4.55826e+06
P47104	RAV1_YEAST	RAV1	Regulator of V-ATPase in vacuolar membrane protein 1	12	12	418177
P47108	URB2_YEAST	URB2	Nucleolar pre-ribosomal-associated protein 2	7	7	2.40509e+06
P47112	CDT1_YEAST	TAH11	Cell division cycle protein CDT1	5	5	688107
P47116	PTK2_YEAST	PTK2	Serine/threonine-protein kinase PTK2/STK2	17	17	560859
P47117	ARP3_YEAST	ARP3	Actin-related protein 3	12	12	5.73235e+06
P47118	YAE1_YEAST	YAE1	Protein YAE1	2	2	53106.9
P47119	ITPA_YEAST	HAM1	Inosine triphosphate pyrophosphatase	7	7	2.28198e+06
P47120	DOHH_YEAST	LIA1	Deoxyhypusine hydroxylase	16	16	5.96728e+06
P47122	GPN1_YEAST	NPA3	GPN-loop GTPase 1	7	7	606707
P47123	MOG1_YEAST	MOG1	Nuclear import protein MOG1	4	4	774697
P47124	HOC1_YEAST	HOC1	Putative glycosyltransferase HOC1	3	3	688810
P47127	AIM24_YEAST	AIM24	Altered inheritance of mitochondria protein 24, mitochondrial	5	5	1.25387e+06
P47129	ACF4_YEAST	ACF4	Assembly-complementing factor 4	4	4	294551
P47130	CSN12_YEAST	CSN12	Cop9 signalosome complex subunit 12	2	2	15252.1
P47133	EMC2_YEAST	EMC2	ER membrane protein complex subunit 2	9	9	1.38756e+06
P47134	BIR1_YEAST	BIR1	Protein BIR1	2	2	5399.13
P47135	JSN1_YEAST	JSN1	Protein JSN1	12	12	838413
P47136	BUD4_YEAST	BUD4	Bud site selection protein 4	3	3	65092.5
P47137	YJ66_YEAST	YJR096W	Uncharacterized oxidoreductase YJR096W	8	8	1.79562e+06
P47140	AIM25_YEAST	AIM25	Altered inheritance rate of mitochondria protein 25	2	2	5443.98
P47141	RT26_YEAST	RSM26	Small ribosomal subunit protein mS42	1	1	10477.2
P47143	ADK_YEAST	ADO1	Adenosine kinase	12	12	1.33885e+07
P47147	YMR1_YEAST	YMR1	Phosphoinositide 3-phosphatase	2	2	9437.23
P47148	PXP2_YEAST	PXP2	Peroxisomal protein 2	1	1	11280.4
P47149	NNF1_YEAST	NNF1	Kinetochore-associated protein NNF1	1	1	2369.44
P47150	RT07_YEAST	RSM7	Small ribosomal subunit protein uS7m	1	1	6463.31
P47154	STE24_YEAST	STE24	CAAX prenyl protease 1	11	11	5.76435e+06
P47155	ILM1_YEAST	ILM1	Protein ILM1	1	1	7360.21
P47158	CAF17_YEAST	IBA57	Putative transferase CAF17, mitochondrial	3	3	1.30803e+06
P47160	ENT3_YEAST	ENT3	Epsin-3	10	10	2.06916e+06
P47164	MET7_YEAST	STR2	Cystathionine gamma-synthase	3	3	142246
P47165	XPT1_YEAST	XPT1	Xanthine phosphoribosyltransferase 1	5	5	1.08816e+06
P47166	SGM1_YEAST	SGM1	Protein SGM1	11	11	3.24984e+06
P47169	MET5_YEAST	MET5	Sulfite reductase [NADPH] subunit beta	12	12	1.86362e+06
P47170	IML1_YEAST	IML1	Vacuolar membrane-associated protein IML1	2	2	92396.9
P47173	YJ9J_YEAST	YJR142W	Uncharacterized protein YJR142W	8	8	1.02457e+06
P47176	BCA2_YEAST	BAT2	Branched-chain-amino-acid aminotransferase, cytosolic	15	12	1.96083e+07
P47177	2NDP_YEAST	YJR149W	Putative nitronate monooxygenase	1	1	107082
P47190	PMT3_YEAST	PMT3	Dolichyl-phosphate-mannose--protein mannosyltransferase 3	5	5	153846
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	2	2	104433
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	17	17	6.06076e+06
P47736	RPGP1_HUMAN	RAP1GAP	Rap1 GTPase-activating protein 1	1	1	274884
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	7	7	766540
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	11	11	5.35364e+06
P47771	ALDH2_YEAST	ALD2	Aldehyde dehydrogenase [NAD(P)+] 1	7	7	6.85111e+06
P47813	IF1AX_HUMAN	EIF1AX	Eukaryotic translation initiation factor 1A, X-chromosomal	3	1	8.30886e+06
P47818	CCC1_YEAST	CCC1	Protein CCC1	5	5	2.35206e+06
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	29	29	5.53164e+06
P47912	LCF4_YEAST	FAA4	Long-chain-fatty-acid--CoA ligase 4	13	12	5.89443e+06
P47914	RL29_HUMAN	RPL29	60S ribosomal protein L29	2	2	3.18514e+07
P47974	TISD_HUMAN	ZFP36L2	mRNA decay activator protein ZFP36L2	1	1	3713.11
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	9	2	5.53731e+06
P48015	GCST_YEAST	GCV1	Aminomethyltransferase, mitochondrial	15	15	4.40672e+06
P48016	ATH1_YEAST	ATH1	Periplasmic acid trehalase ATH1	2	2	10261.1
P48029	SC6A8_HUMAN	SLC6A8	Sodium- and chloride-dependent creatine transporter 1	2	2	210925
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	7	7	1.09936e+07
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	7	4	951019
P48067	SC6A9_HUMAN	SLC6A9	Sodium- and chloride-dependent glycine transporter 1	3	3	1.21282e+06
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	21	21	2.83702e+06
P48163	MAOX_HUMAN	ME1	NADP-dependent malic enzyme	12	12	6.162e+06
P48164	RS7B_YEAST	RPS7B	Small ribosomal subunit protein eS7B	11	6	4.17788e+07
P48200	IREB2_HUMAN	IREB2	Iron-responsive element-binding protein 2	6	6	2.43498e+06
P48231	TCB2_YEAST	TCB2	Tricalbin-2	21	21	2.39516e+06
P48234	NOL10_YEAST	ENP2	Ribosome biogenesis protein ENP2	5	5	772503
P48236	GPC1_YEAST	GPC1	Glycerophosphocholine acyltransferase 1	2	2	346810
P48240	MTR3_YEAST	MTR3	Exosome complex component MTR3	2	2	7809.67
P48353	HLJ1_YEAST	HLJ1	Protein HLJ1	1	1	528227
P48360	ADRO_YEAST	ARH1	Probable NADPH:adrenodoxin oxidoreductase, mitochondrial	3	3	1.55956e+06
P48361	ASK10_YEAST	ASK10	Activator of SKN7 protein 10	9	9	944012
P48362	HGH1_YEAST	HGH1	Protein HGH1	8	8	414656
P48363	PFD3_YEAST	PAC10	Prefoldin subunit 3	5	5	2.19182e+06
P48365	GYP7_YEAST	GYP7	GTPase-activating protein GYP7	10	10	405520
P48382	RFX5_HUMAN	RFX5	DNA-binding protein RFX5	9	9	894236
P48412	UPF3_YEAST	UPF3	Nonsense-mediated mRNA decay protein 3	1	1	2959.17
P48415	SEC16_YEAST	SEC16	COPII coat assembly protein SEC16	44	44	4.13275e+06
P48439	OST3_YEAST	OST3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3	5	5	1.75515e+06
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	22	22	6.34311e+06
P48445	BPL1_YEAST	BPL1	Biotin--protein ligase	10	10	863138
P48449	LSS_HUMAN	LSS	Lanosterol synthase	10	10	205664
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	13	13	933727
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	7	7	1.15107e+06
P48509	CD151_HUMAN	CD151	CD151 antigen	4	4	1.99702e+06
P48510	DSK2_YEAST	DSK2	Ubiquitin domain-containing protein DSK2	6	6	2.27816e+06
P48524	BUL1_YEAST	BUL1	Ubiquitin ligase-binding protein BUL1	11	11	728278
P48526	SYIM_YEAST	ISM1	Isoleucine--tRNA ligase, mitochondrial	2	2	9985.65
P48527	SYYM_YEAST	MSY1	Tyrosine--tRNA ligase, mitochondrial	1	1	9496.22
P48553	TPC10_HUMAN	TRAPPC10	Trafficking protein particle complex subunit 10	2	2	7709.12
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	6	6	3.99127e+06
P48562	CLA4_YEAST	CLA4	Serine/threonine-protein kinase CLA4	9	9	684915
P48563	MON2_YEAST	MON2	Protein MON2	22	22	1.33743e+06
P48566	GYP3_YEAST	MSB3	GTPase-activating protein GYP3	2	2	11101.6
P48567	PUS4_YEAST	PUS4	tRNA pseudouridine synthase 4	4	4	639514
P48569	YD183_YEAST	YDL183C	Uncharacterized protein YDL183C	1	1	546.724
P48570	HOSC_YEAST	LYS20	Homocitrate synthase, cytosolic isozyme	5	5	3.74478e+06
P48582	BRO1_YEAST	BRO1	Vacuolar-sorting protein BRO1	13	13	7.84085e+06
P48589	RS12_YEAST	RPS12	Small ribosomal subunit protein eS12	5	5	6.83223e+07
P48594	SPB4_HUMAN	SERPINB4	Serpin B4	1	1	79421.6
P48606	TBCA_YEAST	RBL2	Tubulin-specific chaperone A	7	7	3.08452e+06
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	28	28	4.88343e+06
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	14	14	4.78265e+06
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	22	21	1.26973e+07
P48651	PTSS1_HUMAN	PTDSS1	Phosphatidylserine synthase 1	2	2	297106
P48681	NEST_HUMAN	NES	Nestin	18	18	1.42424e+07
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	5	5	1.48668e+06
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	8	4	1.58935e+06
P48730	KC1D_HUMAN	CSNK1D	Casein kinase I isoform delta	3	3	139250
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	12	12	2.40048e+06
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	11	10	3.0928e+06
P48813	GNP1_YEAST	GNP1	High-affinity glutamine permease	12	12	1.11602e+07
P48836	VATG_YEAST	VMA10	V-type proton ATPase subunit G	6	6	1.38753e+07
P48837	NUP57_YEAST	NUP57	Nucleoporin NUP57	8	8	1.9307e+06
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	8	7	584783
P49005	DPOD2_HUMAN	POLD2	DNA polymerase delta subunit 2	11	11	1.44866e+06
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	2	2	65621.2
P49017	COQ5_YEAST	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	4	4	1.09514e+06
P49018	GPI8_YEAST	GPI8	GPI-anchor transamidase	2	2	73376.9
P49023	PAXI_HUMAN	PXN	Paxillin	10	10	1.0792e+06
P49064	ALBU_FELCA	ALB	Albumin	1	1	1.19231e+07
P49089	ASNS1_YEAST	ASN1	Asparagine synthetase [glutamine-hydrolyzing] 1	24	18	1.25786e+07
P49090	ASNS2_YEAST	ASN2	Asparagine synthetase [glutamine-hydrolyzing] 2	16	16	2.05845e+07
P49095	GCSP_YEAST	GCV2	Glycine dehydrogenase (decarboxylating), mitochondrial	21	21	1.94924e+06
P49116	NR2C2_HUMAN	NR2C2	Nuclear receptor subfamily 2 group C member 2	3	3	80846.5
P49137	MAPK2_HUMAN	MAPKAPK2	MAP kinase-activated protein kinase 2	6	2	3.59343e+06
P49166	RL37A_YEAST	RPL37A	Large ribosomal subunit protein eL37A	4	3	8.59446e+06
P49167	RL38_YEAST	RPL38	Large ribosomal subunit protein eL38	3	3	2.53889e+07
P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	15	15	5.74178e+06
P49207	RL34_HUMAN	RPL34	60S ribosomal protein L34	6	5	6.76408e+07
P49247	RPIA_HUMAN	RPIA	Ribose-5-phosphate isomerase	3	3	166436
P49257	LMAN1_HUMAN	LMAN1	Protein ERGIC-53	13	13	8.33587e+06
P49281	NRAM2_HUMAN	SLC11A2	Natural resistance-associated macrophage protein 2	1	1	23883.7
P49321	NASP_HUMAN	NASP	Nuclear autoantigenic sperm protein	26	26	6.26538e+06
P49327	FAS_HUMAN	FASN	Fatty acid synthase	76	76	8.33336e+06
P49334	TOM22_YEAST	TOM22	Mitochondrial import receptor subunit TOM22	3	3	1.18949e+07
P49335	PO3F4_HUMAN	POU3F4	POU domain, class 3, transcription factor 4	1	1	63376.6
P49354	FNTA_HUMAN	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	8	8	4.56552e+06
P49356	FNTB_HUMAN	FNTB	Protein farnesyltransferase subunit beta	1	1	6804.07
P49366	DHYS_HUMAN	DHPS	Deoxyhypusine synthase	5	5	1.29316e+06
P49367	LYS4_YEAST	LYS4	Homoaconitase, mitochondrial	8	8	133350
P49368	TCPG_HUMAN	CCT3	T-complex protein 1 subunit gamma	27	27	1.39015e+07
P49406	RM19_HUMAN	MRPL19	39S ribosomal protein L19, mitochondrial	8	8	2.29207e+06
P49407	ARRB1_HUMAN	ARRB1	Beta-arrestin-1	3	2	76248.2
P49411	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial	18	17	2.27138e+07
P49419	AL7A1_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	18	18	5.14839e+06
P49427	UB2R1_HUMAN	CDC34	Ubiquitin-conjugating enzyme E2 R1	2	2	224566
P49435	APT1_YEAST	APT1	Adenine phosphoribosyltransferase 1	4	4	3.15667e+06
P49441	INPP_HUMAN	INPP1	Inositol polyphosphate 1-phosphatase	4	4	504260
P49454	CENPF_HUMAN	CENPF	Centromere protein F	2	2	59309.1
P49458	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein	6	6	1.44732e+07
P49459	UBE2A_HUMAN	UBE2A	Ubiquitin-conjugating enzyme E2 A	2	2	1.42415e+06
P49573	CTR1_YEAST	CTR1	Copper transport protein CTR1	7	7	1.10806e+06
P49585	PCY1A_HUMAN	PCYT1A	Choline-phosphate cytidylyltransferase A	12	8	3.78302e+06
P49588	SYAC_HUMAN	AARS1	Alanine--tRNA ligase, cytoplasmic	34	34	8.03462e+07
P49589	SYCC_HUMAN	CARS1	Cysteine--tRNA ligase, cytoplasmic	25	25	6.34994e+06
P49590	SYHM_HUMAN	HARS2	Histidine--tRNA ligase, mitochondrial	6	6	5.90311e+06
P49591	SYSC_HUMAN	SARS1	Serine--tRNA ligase, cytoplasmic	16	16	4.84772e+06
P49593	PPM1F_HUMAN	PPM1F	Protein phosphatase 1F	7	7	760462
P49626	RL4B_YEAST	RPL4B	Large ribosomal subunit protein uL4B	2	2	1.52395e+07
P49642	PRI1_HUMAN	PRIM1	DNA primase small subunit	11	11	7.33422e+07
P49643	PRI2_HUMAN	PRIM2	DNA primase large subunit	14	14	3.22234e+07
P49662	CASP4_HUMAN	CASP4	Caspase-4	2	2	225195
P49674	KC1E_HUMAN	CSNK1E	Casein kinase I isoform epsilon	10	5	1.6405e+07
P49686	NUP42_YEAST	NUP42	Nucleoporin NUP42	1	1	5206.23
P49687	NU145_YEAST	NUP145	Nucleoporin NUP145	15	15	531299
P49711	CTCF_HUMAN	CTCF	Transcriptional repressor CTCF	10	10	327583
P49720	PSB3_HUMAN	PSMB3	Proteasome subunit beta type-3	6	6	7.7486e+06
P49721	PSB2_HUMAN	PSMB2	Proteasome subunit beta type-2	5	5	8.36294e+06
P49723	RIR4_YEAST	RNR4	Ribonucleoside-diphosphate reductase small chain 2	12	12	3.31861e+07
P49736	MCM2_HUMAN	MCM2	DNA replication licensing factor MCM2	26	26	1.12917e+07
P49747	COMP_HUMAN	COMP	Cartilage oligomeric matrix protein	10	8	2.58802e+06
P49748	ACADV_HUMAN	ACADVL	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	29	29	1.17943e+07
P49750	YLPM1_HUMAN	YLPM1	YLP motif-containing protein 1	22	22	1.28419e+06
P49754	VPS41_HUMAN	VPS41	Vacuolar protein sorting-associated protein 41 homolog	4	4	1.77248e+06
P49755	TMEDA_HUMAN	TMED10	Transmembrane emp24 domain-containing protein 10	6	6	7.25614e+06
P49756	RBM25_HUMAN	RBM25	RNA-binding protein 25	20	20	2.92784e+06
P49757	NUMB_HUMAN	NUMB	Protein numb homolog	10	10	1.28735e+06
P49759	CLK1_HUMAN	CLK1	Dual specificity protein kinase CLK1	1	0	10310.7
P49760	CLK2_HUMAN	CLK2	Dual specificity protein kinase CLK2	1	1	4263.22
P49761	CLK3_HUMAN	CLK3	Dual specificity protein kinase CLK3	3	3	1.76802e+06
P49768	PSN1_HUMAN	PSEN1	Presenilin-1	2	1	2.62733e+06
