Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57367.raw
P42942	YG4I_YEAST	YGR210C	Uncharacterized GTP-binding protein YGR210C	6	6	378750
P42943	TCPH_YEAST	CCT7	T-complex protein 1 subunit eta	17	17	3.47112e+06
P42945	UTP10_YEAST	UTP10	U3 small nucleolar RNA-associated protein 10	28	28	971708
P42949	TIM16_YEAST	PAM16	Mitochondrial import inner membrane translocase subunit TIM16	3	3	142167
P43003	EAA1_HUMAN	SLC1A3	Excitatory amino acid transporter 1	2	2	3845.78
P43007	SATT_HUMAN	SLC1A4	Neutral amino acid transporter A	4	4	324083
P43034	LIS1_HUMAN	PAFAH1B1	Platelet-activating factor acetylhydrolase IB subunit alpha	16	16	1.59671e+06
P43121	MUC18_HUMAN	MCAM	Cell surface glycoprotein MUC18	14	14	964521
P43123	UAP1_YEAST	QRI1	UDP-N-acetylglucosamine pyrophosphorylase	16	16	2.04958e+06
P43132	BRE2_YEAST	BRE2	COMPASS component BRE2	3	3	401883
P43155	CACP_HUMAN	CRAT	Carnitine O-acetyltransferase	3	3	417688
P43243	MATR3_HUMAN	MATR3	Matrin-3	29	29	8.66581e+06
P43246	MSH2_HUMAN	MSH2	DNA mismatch repair protein Msh2	25	25	3.22355e+06
P43250	GRK6_HUMAN	GRK6	G protein-coupled receptor kinase 6	1	1	6580.96
P43304	GPDM_HUMAN	GPD2	Glycerol-3-phosphate dehydrogenase, mitochondrial	23	23	1.60456e+06
P43307	SSRA_HUMAN	SSR1	Translocon-associated protein subunit alpha	4	4	5.33634e+06
P43321	SMD3_YEAST	SMD3	Small nuclear ribonucleoprotein Sm D3	3	3	522434
P43353	AL3B1_HUMAN	ALDH3B1	Aldehyde dehydrogenase family 3 member B1	6	5	1.91837e+06
P43378	PTN9_HUMAN	PTPN9	Tyrosine-protein phosphatase non-receptor type 9	6	6	844123
P43487	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein	5	5	7.96948e+06
P43490	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	22	22	4.24118e+06
P43535	GCN20_YEAST	GCN20	Protein GCN20	21	21	1.47882e+07
P43554	SWP82_YEAST	SWP82	SWI/SNF global transcription activator complex subunit SWP82	1	1	2459.66
P43555	EMP47_YEAST	EMP47	Protein EMP47	14	14	1.77639e+06
P43556	RGD2_YEAST	RGD2	Rho-GTPase-activating protein RGD2	6	6	124678
P43558	OTU1_YEAST	OTU1	Ubiquitin thioesterase OTU1	4	4	740223
P43560	LAM5_YEAST	LAM5	Membrane-anchored lipid-binding protein LAM5	11	11	849842
P43561	FET5_YEAST	FET5	Iron transport multicopper oxidase FET5	10	10	1.83075e+06
P43563	MOB2_YEAST	MOB2	CBK1 kinase activator protein MOB2	1	1	47634.9
P43567	AGX1_YEAST	AGX1	Alanine--glyoxylate aminotransferase 1	2	2	102122
P43568	CAK1_YEAST	CAK1	Serine/threonine-protein kinase CAK1	1	1	242479
P43569	CAF16_YEAST	CAF16	CCR4-associated factor 16	7	7	604508
P43570	GYP8_YEAST	GYP8	GTPase-activating protein GYP8	2	2	100130
P43573	BUD27_YEAST	BUD27	Bud site selection protein 27	5	5	234911
P43574	GAT1_YEAST	GAT1	Transcriptional regulatory protein GAT1	3	3	137361
P43577	GNA1_YEAST	GNA1	Glucosamine 6-phosphate N-acetyltransferase	7	7	665653
P43579	IES1_YEAST	IES1	Ino eighty subunit 1	5	5	72028
P43582	WWM1_YEAST	WWM1	WW domain-containing protein WWM1	5	5	2.4161e+06
P43583	BLM10_YEAST	BLM10	Proteasome activator BLM10	19	19	421516
P43585	VTC2_YEAST	VTC2	Vacuolar transporter chaperone complex subunit 2	23	23	2.14309e+06
P43586	LOC1_YEAST	LOC1	60S ribosomal subunit assembly/export protein LOC1	5	5	939597
P43587	YPI1_YEAST	YPI1	Type 1 phosphatases regulator YPI1	4	4	549152
P43588	RPN11_YEAST	RPN11	Ubiquitin carboxyl-terminal hydrolase RPN11	11	9	4.37338e+06
P43589	SAD1_YEAST	SAD1	Pre-mRNA-splicing factor SAD1	4	4	294611
P43590	YFH6_YEAST	YFR006W	Uncharacterized peptidase YFR006W	9	9	837287
P43591	YFH7_YEAST	YFH7	ATP-dependent kinase YFH7	6	6	691381
P43592	FAR7_YEAST	FAR7	Factor arrest protein 7	1	1	1775.72
P43593	UBP6_YEAST	UBP6	Ubiquitin carboxyl-terminal hydrolase 6	14	14	1.10616e+06
P43594	MIC19_YEAST	MIC19	MICOS complex subunit MIC19	3	3	526914
P43596	IOC3_YEAST	IOC3	ISWI one complex protein 3	4	4	190845
P43597	YFI6_YEAST	YFR016C	Uncharacterized protein YFR016C	27	27	1.88112e+06
P43598	IGD1_YEAST	IGD1	Inhibitor of glycogen debranching 1	7	7	535328
P43599	YFI8_YEAST	YFR018C	Uncharacterized protein YFR018C	2	2	273014
P43601	ATG18_YEAST	ATG18	Autophagy-related protein 18	2	2	52369.8
P43603	LSB3_YEAST	LSB3	LAS seventeen-binding protein 3	15	10	1.7463e+06
P43609	RSC8_YEAST	RSC8	Chromatin structure-remodeling complex protein RSC8	19	19	1.04219e+06
P43611	OSW7_YEAST	OSW7	Outer spore wall protein 7	5	5	2.14214e+06
P43612	SA155_YEAST	SAP155	SIT4-associating protein SAP155	8	8	669880
P43613	ERJ5_YEAST	ERJ5	ER-localized J domain-containing protein 5	4	4	292873
P43616	DUG1_YEAST	DUG1	Cys-Gly metallodipeptidase DUG1	16	16	7.79454e+06
P43619	NADC_YEAST	BNA6	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	8	8	3.25478e+06
P43620	RMD8_YEAST	RMD8	Sporulation protein RMD8	2	2	56529.7
P43621	COPD_YEAST	RET2	Coatomer subunit delta	9	9	2.15377e+06
P43636	ALG2_YEAST	ALG2	Alpha-1,3/1,6-mannosyltransferase ALG2	11	11	1.02004e+06
P43638	MHP1_YEAST	MHP1	MAP-homologous protein 1	17	17	474524
P43639	CSK2B_YEAST	CKB1	Casein kinase II subunit beta	5	5	398996
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	15	12	8.89951e+06
P43897	EFTS_HUMAN	TSFM	Elongation factor Ts, mitochondrial	9	9	2.18061e+06
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	2	2	7786.21
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	7	7	856350
P45577	PROQ_ECOLI	proQ	RNA chaperone ProQ	7	7	255023
P45748	TSAC_ECOLI	tsaC	Threonylcarbamoyl-AMP synthase	1	1	927.6
P45818	ROK1_YEAST	ROK1	ATP-dependent RNA helicase ROK1	8	8	499975
P45877	PPIC_HUMAN	PPIC	Peptidyl-prolyl cis-trans isomerase C	2	2	730088
P45880	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2	13	13	1.22208e+07
P45954	ACDSB_HUMAN	ACADSB	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	3	3	644038
P45955	CPOB_ECOLI	cpoB	Cell division coordinator CpoB	1	1	1672.92
P45973	CBX5_HUMAN	CBX5	Chromobox protein homolog 5	7	7	2.522e+06
P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	24	24	2.81476e+06
P45976	FIP1_YEAST	FIP1	Pre-mRNA polyadenylation factor FIP1	3	3	346291
P45978	SCD6_YEAST	SCD6	Protein SCD6	8	8	3.89481e+06
P45983	MK08_HUMAN	MAPK8	Mitogen-activated protein kinase 8	1	1	26220.9
P45984	MK09_HUMAN	MAPK9	Mitogen-activated protein kinase 9	3	2	52688.9
P45985	MP2K4_HUMAN	MAP2K4	Dual specificity mitogen-activated protein kinase kinase 4	4	4	1.38101e+06
P46013	KI67_HUMAN	MKI67	Proliferation marker protein Ki-67	96	96	4.46911e+07
P46019	KPB2_HUMAN	PHKA2	Phosphorylase b kinase regulatory subunit alpha, liver isoform	4	4	57097.4
P46020	KPB1_HUMAN	PHKA1	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform	5	5	55506.8
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	20	20	7.51173e+06
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	20	20	3.28634e+06
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	19	19	2.34543e+06
P46100	ATRX_HUMAN	ATRX	Transcriptional regulator ATRX	25	25	1.02964e+06
P46108	CRK_HUMAN	CRK	Adapter molecule crk	9	9	1.40233e+06
P46109	CRKL_HUMAN	CRKL	Crk-like protein	7	7	688822
P46151	MTHR1_YEAST	MET12	Methylenetetrahydrofolate reductase 1	4	4	378679
P46199	IF2M_HUMAN	MTIF2	Translation initiation factor IF-2, mitochondrial	8	8	165337
P46367	ALDH4_YEAST	ALD4	Potassium-activated aldehyde dehydrogenase, mitochondrial	24	23	2.20121e+07
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	21	21	858813
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	28	27	2.13021e+06
P46527	CDN1B_HUMAN	CDKN1B	Cyclin-dependent kinase inhibitor 1B	2	2	303527
P46531	NOTC1_HUMAN	NOTCH1	Neurogenic locus notch homolog protein 1	2	1	266561
P46654	RSSA2_YEAST	RPS0B	Small ribosomal subunit protein uS2B	2	2	542266
P46655	SYEC_YEAST	GUS1	Glutamate--tRNA ligase, cytoplasmic	33	33	8.26165e+06
P46669	RPA43_YEAST	RPA43	DNA-directed RNA polymerase I subunit RPA43	7	7	449449
P46670	TBCC_YEAST	CIN2	Tubulin-specific chaperone C	2	2	245066
P46672	ARC1_YEAST	ARC1	tRNA-aminoacylation cofactor ARC1	16	16	7.30542e+06
P46673	NUP85_YEAST	NUP85	Nucleoporin NUP85	9	9	7.02462e+06
P46674	SAC3_YEAST	SAC3	Nuclear mRNA export protein SAC3	3	3	95435.4
P46675	STU2_YEAST	STU2	Protein STU2	2	2	1.9005e+06
P46676	SUM1_YEAST	SUM1	Suppressor of mar1-1 protein	11	11	797031
P46677	TAF1_YEAST	TAF1	Transcription initiation factor TFIID subunit 1	3	3	108860
P46678	TFC5_YEAST	BDP1	Transcription factor TFIIIB component B''	1	1	1.45817e+06
P46680	AIP1_YEAST	AIP1	Actin-interacting protein 1	17	17	7.59568e+06
P46681	DLD2_YEAST	DLD2	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2	10	10	773794
P46682	AP3B_YEAST	APL6	AP-3 complex subunit beta	16	16	832029
P46683	YAR1_YEAST	YAR1	Ankyrin repeat-containing protein YAR1	10	10	2.23324e+06
P46734	MP2K3_HUMAN	MAP2K3	Dual specificity mitogen-activated protein kinase kinase 3	6	6	840114
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	8	8	1.41189e+06
P46776	RL27A_HUMAN	RPL27A	60S ribosomal protein L27a	5	5	1.79992e+07
P46777	RL5_HUMAN	RPL5	60S ribosomal protein L5	14	14	4.66927e+07
P46778	RL21_HUMAN	RPL21	60S ribosomal protein L21	5	5	1.62398e+07
P46779	RL28_HUMAN	RPL28	60S ribosomal protein L28	6	6	1.6643e+07
P46781	RS9_HUMAN	RPS9	40S ribosomal protein S9	13	13	2.7328e+07
P46782	RS5_HUMAN	RPS5	40S ribosomal protein S5	5	5	1.99118e+07
P46783	RS10_HUMAN	RPS10	40S ribosomal protein S10	7	3	1.2519e+07
P46784;Q08745	RS10A_YEAST;RS10B_YEAST	RPS10A;RPS10B	Small ribosomal subunit protein eS10B	4	0	1.12945e+07
P46837	YHGF_ECOLI	yhgF	Protein YhgF	4	4	62815.5
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	2	2	332161
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	7	5	1.10603e+06
P46934	NEDD4_HUMAN	NEDD4	E3 ubiquitin-protein ligase NEDD4	7	7	167854
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	8	8	478443
P46939	UTRO_HUMAN	UTRN	Utrophin	11	11	456272
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	59	56	2.06714e+07
P46944	TRS85_YEAST	TRS85	Trafficking protein particle complex III-specific subunit 85	4	4	331728
P46947	CWC26_YEAST	BUD13	Pre-mRNA-splicing factor CWC26	1	1	76411.6
P46948	RRP41_YEAST	SKI6	Exosome complex component SKI6	5	5	205830
P46949	FYV8_YEAST	FYV8	Protein FYV8	5	5	415014
P46951	YPP1_YEAST	YPP1	Cargo-transport protein YPP1	5	5	1.04707e+07
P46956	PHO86_YEAST	PHO86	Inorganic phosphate transporter PHO86	4	4	1.13615e+07
P46957	DPOD2_YEAST	POL31	DNA polymerase delta small subunit	6	6	384005
P46958	IDS2_YEAST	IDS2	IME2-dependent-signaling protein	2	2	2342.87
P46959	TRM61_YEAST	GCD14	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	5	5	124939
P46962	CTK2_YEAST	CTK2	CTD kinase subunit beta	1	1	1570.76
P46963	CTK3_YEAST	CTK3	CTD kinase subunit gamma	2	2	7.96142e+06
P46964	OST2_YEAST	OST2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2	2	2	1.11928e+06
P46965	SPC1_YEAST	SPC1	Signal peptidase complex subunit 1	1	1	456895
P46969	RPE_YEAST	RPE1	Ribulose-phosphate 3-epimerase	4	4	1.5331e+06
P46970	NMD5_YEAST	NMD5	Nonsense-mediated mRNA decay protein 5	13	13	1.02206e+06
P46971	PMT4_YEAST	PMT4	Dolichyl-phosphate-mannose--protein mannosyltransferase 4	9	9	1.49019e+06
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	6	6	3.7985e+06
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	11	9	1.3783e+06
P46982	MNN5_YEAST	MNN5	Alpha-1,2-mannosyltransferase MNN5	9	9	358171
P46984	GON7_YEAST	GON7	EKC/KEOPS complex subunit GON7	3	3	618578
P46985	MNN11_YEAST	MNN11	Probable alpha-1,6-mannosyltransferase MNN11	10	10	5.11737e+06
P46988	PFD1_YEAST	PFD1	Prefoldin subunit 1	4	4	3.76136e+06
P46989	ATG27_YEAST	ATG27	Autophagy-related protein 27	7	7	787873
P46990	RL17B_YEAST	RPL17B	Large ribosomal subunit protein uL22B	1	1	1.66574e+07
P46992	TOH1_YEAST	TOH1	Probable circularly permuted 1,3-beta-glucanase YJL171C	4	4	1.58099e+06
P46995	SET2_YEAST	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific	7	7	1.08161e+06
P47001	CIS3_YEAST	CIS3	Cell wall mannoprotein CIS3	1	1	983568
P47006	RPA34_YEAST	RPA34	DNA-directed RNA polymerase I subunit RPA34	6	6	892731
P47008	SFH5_YEAST	SFH5	Phosphatidylinositol transfer protein SFH5	12	12	2.84435e+06
P47013	DS1P1_YEAST	LCB3	Dihydrosphingosine 1-phosphate phosphatase LCB3	3	2	1.2279e+06
P47017	LSM1_YEAST	LSM1	Sm-like protein LSm1	3	3	1.18106e+06
P47018	MTC1_YEAST	MTC1	Maintenance of telomere capping protein 1	15	15	1.98758e+06
P47019	ALB1_YEAST	ALB1	Ribosome biogenesis protein ALB1	2	2	4108.92
P47025	MDV1_YEAST	MDV1	Mitochondrial division protein 1	1	1	602.65
P47029	ALY2_YEAST	ALY2	Arrestin-related trafficking adapter 3	7	7	407527
P47031	IML2_YEAST	IML2	Inclusion body clearance protein IML2	15	15	1.00446e+06
P47032	PRY1_YEAST	PRY1	Protein PRY1	1	1	7514.75
P47033	PRY3_YEAST	PRY3	Cell wall protein PRY3	1	1	215309
P47035	NET1_YEAST	NET1	Nucleolar protein NET1	29	29	1.6123e+06
P47037	SMC3_YEAST	SMC3	Structural maintenance of chromosomes protein 3	13	13	3.70808e+06
P47039	BNA3_YEAST	BNA3	Probable kynurenine--oxoglutarate transaminase BNA3	9	9	1.29898e+06
P47044	YJF5_YEAST	YJL055W	LOG family protein YJL055W	9	9	1.22269e+06
P47045	TIM54_YEAST	TIM54	Mitochondrial import inner membrane translocase subunit TIM54	7	7	49430.3
P47047	MTR4_YEAST	MTR4	ATP-dependent RNA helicase DOB1	16	16	568294
P47048	YJE9_YEAST	YJL049W	Uncharacterized protein YJL049W	5	5	492818
P47049	UBX6_YEAST	UBX6	UBX domain-containing protein 6	2	2	70351.5
P47050	CUL8_YEAST	RTT101	Cullin-8	2	2	3324.41
P47054	NU192_YEAST	NUP192	Nucleoporin NUP192	17	17	552433
P47057	SNX4_YEAST	SNX4	Sorting nexin-4	15	15	1.55378e+06
P47061	VPS53_YEAST	VPS53	Vacuolar protein sorting-associated protein 53	6	6	3.2903e+06
P47064	AP3S_YEAST	APS3	AP-3 complex subunit sigma	2	2	413343
P47068	BBC1_YEAST	BBC1	Myosin tail region-interacting protein MTI1	40	40	3.50433e+06
P47069	MPS3_YEAST	MPS3	Spindle pole body assembly component MPS3	2	2	353102
P47072	YJB6_YEAST	YJL016W	Uncharacterized protein YJL016W	3	3	1.54296e+06
P47075	VTC4_YEAST	VTC4	Vacuolar transporter chaperone complex subunit 4	27	27	3.19103e+06
P47076	RPC9_YEAST	RPC17	DNA-directed RNA polymerase III subunit RPC9	2	2	1.16453e+06
P47077	NOP9_YEAST	NOP9	Nucleolar protein 9	7	7	488217
P47079	TCPQ_YEAST	CCT8	T-complex protein 1 subunit theta	23	23	3.12596e+06
P47082	AVT1_YEAST	AVT1	Vacuolar amino acid transporter 1	7	7	3.16053e+06
P47083	MPP10_YEAST	MPP10	U3 small nucleolar RNA-associated protein MPP10	8	8	914449
P47085	MHO1_YEAST	MHO1	MEMO1 family protein MHO1	2	2	8.77531e+06
P47086	YJY1_YEAST	YJR011C	Uncharacterized protein YJR011C	1	1	4023.62
P47087	YJY2_YEAST	YJR012C	Uncharacterized protein YJR012C	2	2	82732.2
P47089	DENR_YEAST	TMA22	Translation machinery-associated protein 22	5	5	2.26587e+06
P47093	LSM8_YEAST	LSM8	U6 snRNA-associated Sm-like protein LSm8	3	3	578159
P47095	MTNB_YEAST	MDE1	Methylthioribulose-1-phosphate dehydratase	2	2	137649
P47096	3HAO_YEAST	BNA1	3-hydroxyanthranilate 3,4-dioxygenase	7	7	2.83175e+06
P47102	GEA1_YEAST	GEA1	ARF guanine-nucleotide exchange factor 1	2	2	5316.23
P47103	CYP7_YEAST	CPR7	Peptidyl-prolyl cis-trans isomerase CYP7	5	5	595844
P47104	RAV1_YEAST	RAV1	Regulator of V-ATPase in vacuolar membrane protein 1	12	12	610084
P47107	YJ09_YEAST	YJR039W	Uncharacterized protein YJR039W	1	1	419686
P47108	URB2_YEAST	URB2	Nucleolar pre-ribosomal-associated protein 2	10	10	2.62974e+06
P47112	CDT1_YEAST	TAH11	Cell division cycle protein CDT1	6	6	445245
P47116	PTK2_YEAST	PTK2	Serine/threonine-protein kinase PTK2/STK2	16	16	495157
P47117	ARP3_YEAST	ARP3	Actin-related protein 3	14	14	2.9697e+06
P47118	YAE1_YEAST	YAE1	Protein YAE1	3	3	52829.8
P47119	ITPA_YEAST	HAM1	Inosine triphosphate pyrophosphatase	6	6	1.16872e+06
P47120	DOHH_YEAST	LIA1	Deoxyhypusine hydroxylase	13	13	4.33923e+06
P47122	GPN1_YEAST	NPA3	GPN-loop GTPase 1	7	7	342064
P47123	MOG1_YEAST	MOG1	Nuclear import protein MOG1	3	3	212491
P47124	HOC1_YEAST	HOC1	Putative glycosyltransferase HOC1	4	4	483734
P47125	I23O_YEAST	BNA2	Indoleamine 2,3-dioxygenase	2	2	6626.4
P47127	AIM24_YEAST	AIM24	Altered inheritance of mitochondria protein 24, mitochondrial	8	8	1.2669e+06
P47129	ACF4_YEAST	ACF4	Assembly-complementing factor 4	4	4	133212
P47130	CSN12_YEAST	CSN12	Cop9 signalosome complex subunit 12	4	4	284897
P47133	EMC2_YEAST	EMC2	ER membrane protein complex subunit 2	7	7	1.12995e+06
P47135	JSN1_YEAST	JSN1	Protein JSN1	15	15	370700
P47136	BUD4_YEAST	BUD4	Bud site selection protein 4	2	2	523784
P47137	YJ66_YEAST	YJR096W	Uncharacterized oxidoreductase YJR096W	9	9	544160
P47140	AIM25_YEAST	AIM25	Altered inheritance rate of mitochondria protein 25	1	1	53982.5
P47142	VPS25_YEAST	VPS25	Vacuolar protein-sorting-associated protein 25	1	1	10332.1
P47143	ADK_YEAST	ADO1	Adenosine kinase	9	9	7.62878e+06
P47148	PXP2_YEAST	PXP2	Peroxisomal protein 2	3	3	283079
P47154	STE24_YEAST	STE24	CAAX prenyl protease 1	11	11	2.28107e+06
P47155	ILM1_YEAST	ILM1	Protein ILM1	1	1	1888.85
P47160	ENT3_YEAST	ENT3	Epsin-3	9	8	1.31723e+06
P47164	MET7_YEAST	STR2	Cystathionine gamma-synthase	3	3	798930
P47165	XPT1_YEAST	XPT1	Xanthine phosphoribosyltransferase 1	4	4	720494
P47166	SGM1_YEAST	SGM1	Protein SGM1	8	8	1.46452e+06
P47169	MET5_YEAST	MET5	Sulfite reductase [NADPH] subunit beta	9	9	1.80143e+06
P47170	IML1_YEAST	IML1	Vacuolar membrane-associated protein IML1	2	2	1.18059e+06
P47173	YJ9J_YEAST	YJR142W	Uncharacterized protein YJR142W	6	6	364300
P47176	BCA2_YEAST	BAT2	Branched-chain-amino-acid aminotransferase, cytosolic	18	16	2.99764e+07
P47177	2NDP_YEAST	YJR149W	Putative nitronate monooxygenase	2	2	2050.12
P47190	PMT3_YEAST	PMT3	Dolichyl-phosphate-mannose--protein mannosyltransferase 3	5	5	59363
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	2	2	93271.7
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	17	17	1.44451e+06
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	7	7	687125
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	11	11	3.06066e+06
P47771	ALDH2_YEAST	ALD2	Aldehyde dehydrogenase [NAD(P)+] 1	6	6	1.82408e+06
P47813	IF1AX_HUMAN	EIF1AX	Eukaryotic translation initiation factor 1A, X-chromosomal	4	1	5.09948e+06
P47818	CCC1_YEAST	CCC1	Protein CCC1	7	7	1.89573e+06
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	29	29	2.8679e+06
P47912	LCF4_YEAST	FAA4	Long-chain-fatty-acid--CoA ligase 4	14	13	5.17581e+06
P47914	RL29_HUMAN	RPL29	60S ribosomal protein L29	2	2	1.40412e+07
P47974	TISD_HUMAN	ZFP36L2	mRNA decay activator protein ZFP36L2	1	1	2629.71
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	6	1	2.78533e+06
P48015	GCST_YEAST	GCV1	Aminomethyltransferase, mitochondrial	12	12	2.74771e+06
P48016	ATH1_YEAST	ATH1	Periplasmic acid trehalase ATH1	1	1	1557.67
P48029	SC6A8_HUMAN	SLC6A8	Sodium- and chloride-dependent creatine transporter 1	3	3	47565.8
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	8	8	6.54973e+06
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	7	4	504850
P48067	SC6A9_HUMAN	SLC6A9	Sodium- and chloride-dependent glycine transporter 1	6	6	487032
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	18	18	1.42319e+06
P48163	MAOX_HUMAN	ME1	NADP-dependent malic enzyme	9	9	3.49055e+06
P48164	RS7B_YEAST	RPS7B	Small ribosomal subunit protein eS7B	11	5	2.56079e+07
P48200	IREB2_HUMAN	IREB2	Iron-responsive element-binding protein 2	4	4	77956
P48231	TCB2_YEAST	TCB2	Tricalbin-2	18	18	1.9343e+06
P48234	NOL10_YEAST	ENP2	Ribosome biogenesis protein ENP2	4	4	90490.6
P48236	GPC1_YEAST	GPC1	Glycerophosphocholine acyltransferase 1	1	1	6851.35
P48240	MTR3_YEAST	MTR3	Exosome complex component MTR3	2	2	25787.6
P48353	HLJ1_YEAST	HLJ1	Protein HLJ1	2	2	395074
P48360	ADRO_YEAST	ARH1	Probable NADPH:adrenodoxin oxidoreductase, mitochondrial	5	5	228964
P48361	ASK10_YEAST	ASK10	Activator of SKN7 protein 10	10	8	767859
P48362	HGH1_YEAST	HGH1	Protein HGH1	8	8	1.06085e+06
P48363	PFD3_YEAST	PAC10	Prefoldin subunit 3	4	4	1.78877e+06
P48365	GYP7_YEAST	GYP7	GTPase-activating protein GYP7	11	11	1.17059e+06
P48382	RFX5_HUMAN	RFX5	DNA-binding protein RFX5	8	8	331011
P48415	SEC16_YEAST	SEC16	COPII coat assembly protein SEC16	45	45	1.58937e+06
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	2	1	70121
P48439	OST3_YEAST	OST3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3	5	5	701152
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	21	21	1.53594e+07
P48445	BPL1_YEAST	BPL1	Biotin--protein ligase	9	9	355657
P48448	AL3B2_HUMAN	ALDH3B2	Aldehyde dehydrogenase family 3 member B2	1	1	182334
P48449	LSS_HUMAN	LSS	Lanosterol synthase	8	8	1.09038e+06
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	14	14	622477
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	9	9	1.25567e+06
P48509	CD151_HUMAN	CD151	CD151 antigen	4	4	1.18837e+06
P48510	DSK2_YEAST	DSK2	Ubiquitin domain-containing protein DSK2	5	5	1.3049e+06
P48524	BUL1_YEAST	BUL1	Ubiquitin ligase-binding protein BUL1	5	5	6567.22
P48526	SYIM_YEAST	ISM1	Isoleucine--tRNA ligase, mitochondrial	1	1	9309.17
P48527	SYYM_YEAST	MSY1	Tyrosine--tRNA ligase, mitochondrial	1	1	979.584
P48553	TPC10_HUMAN	TRAPPC10	Trafficking protein particle complex subunit 10	1	1	41997.1
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	7	7	2.69255e+06
P48559	YPT11_YEAST	YPT11	GTP-binding protein YPT11	1	1	55029.2
P48562	CLA4_YEAST	CLA4	Serine/threonine-protein kinase CLA4	3	3	7349.64
P48563	MON2_YEAST	MON2	Protein MON2	24	24	803412
P48566	GYP3_YEAST	MSB3	GTPase-activating protein GYP3	2	2	13028.2
P48567	PUS4_YEAST	PUS4	tRNA pseudouridine synthase 4	3	3	1.36266e+06
P48570	HOSC_YEAST	LYS20	Homocitrate synthase, cytosolic isozyme	5	5	1.72199e+06
P48582	BRO1_YEAST	BRO1	Vacuolar-sorting protein BRO1	13	13	1.1587e+07
P48589	RS12_YEAST	RPS12	Small ribosomal subunit protein eS12	5	5	4.00571e+07
P48594	SPB4_HUMAN	SERPINB4	Serpin B4	2	2	40672.9
P48606	TBCA_YEAST	RBL2	Tubulin-specific chaperone A	5	5	2.22886e+06
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	28	28	365538
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	16	16	3.17783e+06
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	21	21	1.34645e+07
P48651	PTSS1_HUMAN	PTDSS1	Phosphatidylserine synthase 1	3	3	218131
P48681	NEST_HUMAN	NES	Nestin	14	14	3.41176e+06
