Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57392.raw
Q08AD1	CAMP2_HUMAN	CAMSAP2	Calmodulin-regulated spectrin-associated protein 2	9	9	4.36024e+06
Q08AF3	SLFN5_HUMAN	SLFN5	Schlafen family member 5	9	8	1.77364e+06
Q08AG7	MZT1_HUMAN	MZT1	Mitotic-spindle organizing protein 1	1	1	21471
Q08AM6	VAC14_HUMAN	VAC14	Protein VAC14 homolog	8	8	299579
Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2	29	28	8.26971e+06
Q09028	RBBP4_HUMAN	RBBP4	Histone-binding protein RBBP4	3	3	2.45144e+06
Q09161	NCBP1_HUMAN	NCBP1	Nuclear cap-binding protein subunit 1	14	14	5.2506e+06
Q09472	EP300_HUMAN	EP300	Histone acetyltransferase p300	9	4	567131
Q09666	AHNK_HUMAN	AHNAK	Neuroblast differentiation-associated protein AHNAK	180	180	2.97056e+07
Q0JRZ9	FCHO2_HUMAN	FCHO2	F-BAR domain only protein 2	4	4	113521
Q0PNE2	ELP6_HUMAN	ELP6	Elongator complex protein 6	1	1	8930.06
Q0VDF9	HSP7E_HUMAN	HSPA14	Heat shock 70 kDa protein 14	11	11	1.28849e+06
Q0VDG4	SCRN3_HUMAN	SCRN3	Secernin-3	4	4	501729
Q10469	MGAT2_HUMAN	MGAT2	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	4	4	1.27243e+06
Q10471	GALT2_HUMAN	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2	18	17	4.99652e+06
Q10472	GALT1_HUMAN	GALNT1	Polypeptide N-acetylgalactosaminyltransferase 1	10	8	4.64229e+06
Q10567	AP1B1_HUMAN	AP1B1	AP-1 complex subunit beta-1	26	13	6.3214e+06
Q10570	CPSF1_HUMAN	CPSF1	Cleavage and polyadenylation specificity factor subunit 1	12	12	2.14004e+06
Q10589	BST2_HUMAN	BST2	Bone marrow stromal antigen 2	4	4	2.00744e+06
Q10713	MPPA_HUMAN	PMPCA	Mitochondrial-processing peptidase subunit alpha	13	13	3.71644e+07
Q10740	LKHA4_YEAST	LAP2	Leucine aminopeptidase 2	11	11	1.48734e+06
Q11206	SIA4C_HUMAN	ST3GAL4	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4	1	1	2.03611e+06
Q12000	TMA46_YEAST	TMA46	Translation machinery-associated protein 46	5	5	1.60856e+06
Q12001	ALG6_YEAST	ALG6	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase	2	2	90423
Q12008	PMG2_YEAST	GPM2	Phosphoglycerate mutase 2	12	11	4.30039e+06
Q12009	TRMB_YEAST	TRM8	tRNA (guanine-N(7)-)-methyltransferase	6	6	1.68562e+06
Q12010	YPQ1_YEAST	YPQ1	Probable vacuolar amino acid transporter YPQ1	3	3	980908
Q12012	YO289_YEAST	YOR289W	Uncharacterized protein YOR289W	7	7	1.05256e+06
Q12015	DSC3_YEAST	DSC3	DSC E3 ubiquitin ligase complex subunit 3	1	1	9391.35
Q12017	PLP2_YEAST	PLP2	Phosducin-like protein 2	5	5	873728
Q12018	CDC53_YEAST	CDC53	Cell division control protein 53	15	15	1.40658e+06
Q12019	MDN1_YEAST	MDN1	Midasin	42	42	2.62033e+06
Q12024	YTM1_YEAST	YTM1	Ribosome biogenesis protein YTM1	6	6	5.91322e+06
Q12025	EMC10_YEAST	EMC10	Endoplasmic reticulum membrane protein complex subunit 10	3	3	66298.9
Q12028	AP1G1_YEAST	APL4	AP-1 complex subunit gamma-1	10	10	686589
Q12029	FSF1_YEAST	FSF1	Sideroflexin FSF1	6	6	1.86649e+06
Q12030	TAF10_YEAST	TAF10	Transcription initiation factor TFIID subunit 10	2	2	114982
Q12032	AIM41_YEAST	AIM41	Altered inheritance of mitochondria protein 41, mitochondrial	5	5	3.29272e+06
Q12033	PALA_YEAST	RIM20	pH-response regulator protein palA/RIM20	4	4	3.59849e+06
Q12034	SLF1_YEAST	SLF1	Protein SLF1	4	4	438759
Q12038	SRO7_YEAST	SRO7	Lethal(2) giant larvae protein homolog SRO7	2	2	327840
Q12040	YO283_YEAST	YOR283W	Broad-specificity phosphatase YOR283W	4	4	135518
Q12044	RCN2_YEAST	RCN2	Regulator of calcineurin 2	13	13	3.30382e+06
Q12055	KAD6_YEAST	FAP7	Adenylate kinase isoenzyme 6 homolog FAP7	3	3	536923
Q12059	ULA1_YEAST	ULA1	NEDD8-activating enzyme E1 regulatory subunit	2	2	139787
Q12060	HFI1_YEAST	HFI1	Transcriptional coactivator HFI1/ADA1	3	3	230095
Q12063	UPPS_YEAST	NUS1	Dehydrodolichyl diphosphate synthase complex subunit NUS1	4	4	1.20809e+06
Q12066	NUR1_YEAST	NUR1	Nuclear rim protein 1	1	1	7300.8
Q12068	GRE2_YEAST	GRE2	NADPH-dependent methylglyoxal reductase GRE2	10	10	3.78026e+06
Q12071	VPS54_YEAST	VPS54	Vacuolar protein sorting-associated protein 54	1	1	63061.1
Q12072	IOC2_YEAST	IOC2	ISWI one complex protein 2	5	5	224333
Q12074	SPEE_YEAST	SPE3	Spermidine synthase SPE3	8	8	1.42808e+07
Q12078	SMF3_YEAST	SMF3	Iron transporter SMF3	6	6	3.00885e+06
Q12080	NOP53_YEAST	NOP53	Ribosome biogenesis protein NOP53	1	1	93396.6
Q12084	DAS2_YEAST	DAS2	Putative uridine kinase DAS2	3	3	130233
Q12091	DAP1_YEAST	DAP1	Damage response protein 1	3	3	250014
Q12096	GNT1_YEAST	GNT1	Glucose N-acetyltransferase 1	7	7	2.41453e+06
Q12100	RTK1_YEAST	RTK1	Probable serine/threonine-protein kinase RTK1	9	9	956864
Q12102	CFT2_YEAST	CFT2	Cleavage factor two protein 2	4	4	14960
Q12108	RTC5_YEAST	RTC5	Restriction of telomere capping protein 5	5	5	542210
Q12109	SYWC_YEAST	WRS1	Tryptophan--tRNA ligase, cytoplasmic	14	14	9.2788e+06
Q12114	CHS5_YEAST	CHS5	Chitin biosynthesis protein CHS5	13	13	554284
Q12117	MRH1_YEAST	MRH1	Protein MRH1	4	2	2.51896e+07
Q12118	SGT2_YEAST	SGT2	Small glutamine-rich tetratricopeptide repeat-containing protein 2	12	12	1.16057e+07
Q12122	HOSM_YEAST	LYS21	Homocitrate synthase, mitochondrial	19	6	1.59414e+07
Q12123	DCS2_YEAST	DCS2	Inactive diphosphatase DCS2	13	13	4.58025e+06
Q12125	GET4_YEAST	GET4	Golgi to ER traffic protein 4	10	10	1.68198e+06
Q12133	SPC3_YEAST	SPC3	Signal peptidase complex subunit 3	4	4	1.6294e+06
Q12136	SAS10_YEAST	SAS10	Something about silencing protein 10	7	7	1.46669e+06
Q12142	ATG9_YEAST	ATG9	Autophagy-related protein 9	1	1	5950.84
Q12144	PER33_YEAST	PER33	Pore and endoplasmic reticulum protein of 33 kDa	3	3	486230
Q12149	RRP6_YEAST	RRP6	Exosome complex exonuclease RRP6	5	5	599478
Q12151	UPC2_YEAST	UPC2	Sterol uptake control protein 2	2	2	381767
Q12152	YP150_YEAST	YPL150W	Putative serine/threonine-protein kinase YPL150W	1	1	8342.35
Q12154	GET3_YEAST	GET3	ATPase GET3	10	10	1.32317e+07
Q12156	AIM7_YEAST	AIM7	Protein AIM7	3	3	2.79878e+06
Q12159	YRA1_YEAST	YRA1	RNA annealing protein YRA1	8	8	1.37087e+07
Q12160	YP063_YEAST	YPR063C	Uncharacterized protein YPR063C	3	3	2.32593e+06
Q12161	PSH1_YEAST	PSH1	RING finger protein PSH1	1	1	11038.9
Q12163	NBP2_YEAST	NBP2	NAP1-binding protein 2	4	4	57342.9
Q12164	POM33_YEAST	POM33	Pore membrane protein of 33 kDa	3	3	2.30654e+06
Q12168	ENG2_YEAST	ACF2	Glucan endo-1,3-beta-D-glucosidase 2	9	9	1.41471e+06
Q12176	MAK21_YEAST	MAK21	Ribosome biogenesis protein MAK21	9	9	1.13091e+06
Q12178	FCY1_YEAST	FCY1	Cytosine deaminase	5	5	4.80196e+06
Q12179	YP245_YEAST	YPL245W	Uncharacterized protein YPL245W	2	2	15712.2
Q12180	HAL9_YEAST	HAL9	Halotolerance protein 9	3	3	519401
Q12181	NDOR1_YEAST	TAH18	NADPH-dependent diflavin oxidoreductase 1	3	3	1.49148e+06
Q12186	BBP_YEAST	MSL5	Branchpoint-bridging protein	1	1	18002.2
Q12189	RPIA_YEAST	RKI1	Ribose-5-phosphate isomerase	5	5	144026
Q12191	BUG1_YEAST	BUG1	Binder of USO1 and GRH1 protein 1	5	5	2.50906e+07
Q12199	TIP41_YEAST	TIP41	Type 2A phosphatase activator TIP41	3	3	193921
Q12200	NPC1_YEAST	NCR1	NPC intracellular sterol transporter 1-related protein 1	7	7	545099
Q12205	MNL2_YEAST	MNL2	Putative endoplasmic reticulum mannosidase MNL2	3	2	54305.3
Q12206	WTM2_YEAST	WTM2	Transcriptional modulator WTM2	4	4	265314
Q12207	NCE2_YEAST	NCE102	Non-classical export protein 2	3	3	9.94248e+06
Q12211	PUS1_YEAST	PUS1	tRNA pseudouridine synthase 1	7	7	781968
Q12213	RL7B_YEAST	RPL7B	Large ribosomal subunit protein uL30B	1	1	1.09042e+07
Q12220	UTP12_YEAST	DIP2	U3 small nucleolar RNA-associated protein 12	8	8	2.70565e+06
Q12221	PUF2_YEAST	PUF2	mRNA-binding protein PUF2	4	4	131754
Q12224	RLM1_YEAST	RLM1	Transcription factor RLM1	2	2	32187.5
Q12229	UBX3_YEAST	UBX3	UBX domain-containing protein 3	1	1	8442
Q12230	LSP1_YEAST	LSP1	Sphingolipid long chain base-responsive protein LSP1	11	11	1.97482e+07
Q12234	RUD3_YEAST	RUD3	GRIP domain-containing protein RUD3	5	5	343053
Q12236	PKH2_YEAST	PKH2	Serine/threonine-protein kinase PKH2	1	1	3333.83
Q12241	VAM3_YEAST	VAM3	Syntaxin VAM3	1	1	396439
Q12242	RUP1_YEAST	RUP1	UBA domain-containing protein RUP1	7	7	123139
Q12245	POC4_YEAST	POC4	Proteasome chaperone 4	1	1	240505
Q12246	LCB4_YEAST	LCB4	Sphingoid long chain base kinase 4	7	7	749480
Q12250	RPN5_YEAST	RPN5	26S proteasome regulatory subunit RPN5	14	14	6.22596e+06
Q12255	NYV1_YEAST	NYV1	Vacuolar v-SNARE NYV1	3	3	9.54314e+06
Q12256	TPO4_YEAST	TPO4	Polyamine transporter 4	2	2	134493
Q12259	YL108_YEAST	YLR108C	BTB/POZ domain-containing protein YLR108C	1	1	147900
Q12263	GIN4_YEAST	GIN4	Serine/threonine-protein kinase GIN4	10	10	1.03112e+06
Q12265	KPR5_YEAST	PRS5	Ribose-phosphate pyrophosphokinase 5	13	13	2.57449e+06
Q12270	RBD2_YEAST	RBD2	Rhomboid-type serine protease 2	1	1	1.53571e+06
Q12271	INP53_YEAST	INP53	Polyphosphatidylinositol phosphatase INP53	22	21	1.11606e+06
Q12274	YOR97_YEAST	YOR097C	Uncharacterized protein YOR097C	1	1	4851.55
Q12275	YO093_YEAST	YOR093C	Uncharacterized protein YOR093C	1	1	72848.1
Q12276	HER1_YEAST	HER1	HMG2-induced ER-remodeling protein 1	13	11	673022
Q12277	RRP42_YEAST	RRP42	Exosome complex component RRP42	3	3	399028
Q12284	ERV2_YEAST	ERV2	FAD-linked sulfhydryl oxidase ERV2	2	2	134656
Q12285	MDY2_YEAST	MDY2	Ubiquitin-like protein MDY2	5	5	2.07725e+06
Q12287	COX17_YEAST	COX17	Cytochrome c oxidase copper chaperone	2	2	1.23278e+06
Q12288	YL126_YEAST	YLR126C	Putative glutamine amidotransferase YLR126C	4	4	421187
Q12292	ATG34_YEAST	ATG34	Autophagy-related protein 34	2	2	107707
Q12296	MAM3_YEAST	MAM3	Protein MAM3	6	6	604128
Q12298	YD061_YEAST	YDR061W	Uncharacterized ABC transporter ATP-binding protein YDR061W	5	5	135397
Q12305	RDL1_YEAST	RDL1	Thiosulfate:glutathione sulfurtransferase	7	7	4.90933e+06
Q12306	SMT3_YEAST	SMT3	Ubiquitin-like protein SMT3	3	3	1.5526e+07
Q12314	SFM1_YEAST	SFM1	Protein arginine N-methyltransferase SFM1	7	7	1.75123e+06
Q12320	GLO4_YEAST	GLO4	Hydroxyacylglutathione hydrolase, mitochondrial	1	1	1.77686e+06
Q12321	MED1_YEAST	MED1	Mediator of RNA polymerase II transcription subunit 1	4	4	93758.7
Q12324	YVC1_YEAST	YVC1	Calcium channel YVC1	5	5	90069.5
Q12329	HSP42_YEAST	HSP42	Heat shock protein 42	3	3	1.67727e+06
Q12331	YFAS1_YEAST	YDR262W	FAS1 domain-containing protein YDR262W	4	4	171237
Q12335	PST2_YEAST	PST2	Protoplast secreted protein 2	4	4	3.12059e+07
Q12339	UTP23_YEAST	UTP23	rRNA-processing protein UTP23	2	2	75867.7
Q12341	HAT1_YEAST	HAT1	Histone acetyltransferase type B catalytic subunit	3	3	61263
Q12343	MED4_YEAST	MED4	Mediator of RNA polymerase II transcription subunit 4	2	2	15478.3
Q12344	GYP5_YEAST	GYP5	GTPase-activating protein GYP5	11	11	868274
Q12345	IES3_YEAST	IES3	Ino eighty subunit 3	1	1	161214
Q12349	ATP14_YEAST	ATP14	ATP synthase subunit H, mitochondrial	1	1	321369
Q12354	APTH1_YEAST	YLR118C	Acyl-protein thioesterase 1	1	1	47104.4
Q12362	RIB2_YEAST	RIB2	Bifunctional protein RIB2	3	3	186920
Q12363	WTM1_YEAST	WTM1	Transcriptional modulator WTM1	17	17	2.94397e+07
Q12373	HIF1_YEAST	HIF1	HAT1-interacting factor 1	2	2	42429.7
Q12374	NCA2_YEAST	NCA2	Nuclear control of ATPase protein 2	1	1	10757.6
Q12377	RPN6_YEAST	RPN6	26S proteasome regulatory subunit RPN6	12	12	1.38533e+07
Q12382	DGK1_YEAST	DGK1	CTP-dependent diacylglycerol kinase 1	2	2	72949.7
Q12386	ARP8_YEAST	ARP8	Actin-like protein ARP8	4	4	156490
Q12387	NAA25_YEAST	MDM20	N-terminal acetyltransferase B complex subunit MDM20	8	8	2.13168e+06
Q12389	DBP10_YEAST	DBP10	ATP-dependent RNA helicase DBP10	8	8	431170
Q12395	DCN1_YEAST	DCN1	Defective in cullin neddylation protein 1	1	1	4811.16
Q12396	EMP46_YEAST	EMP46	Protein EMP46	3	3	211264
Q12400	TRM10_YEAST	TRM10	tRNA (guanine(9)-N1)-methyltransferase	3	3	189173
Q12402	YOP1_YEAST	YOP1	Protein YOP1	2	2	1.17366e+07
Q12404	MPD1_YEAST	MPD1	Protein disulfide-isomerase MPD1	9	9	1.28567e+06
Q12406	ARP7_YEAST	ARP7	Actin-related protein 7	5	5	229947
Q12408	NPC2_YEAST	NPC2	Phosphatidylglycerol/phosphatidylinositol transfer protein	1	1	10474.1
Q12415	TFC7_YEAST	TFC7	Transcription factor tau 55 kDa subunit	2	2	145387
Q12427	STB3_YEAST	STB3	Protein STB3	7	7	256326
Q12428	PRPD_YEAST	PDH1	Probable 2-methylcitrate dehydratase	11	11	618373
Q12429	DPH6_YEAST	DPH6	Diphthine--ammonia ligase	4	4	209247
Q12432	EAF3_YEAST	EAF3	Chromatin modification-related protein EAF3	5	5	205047
Q12434	GDIR_YEAST	RDI1	Rho GDP-dissociation inhibitor	4	4	5.45756e+06
Q12438	GLRX6_YEAST	GRX6	Monothiol glutaredoxin-6	3	3	158064
Q12443	RTN2_YEAST	RTN2	Reticulon-like protein 2	12	12	1.70086e+06
Q12445	POM34_YEAST	POM34	Nucleoporin POM34	3	3	198762
Q12446	LAS17_YEAST	LAS17	Proline-rich protein LAS17	3	3	374092
Q12447	PAA1_YEAST	PAA1	Polyamine N-acetyltransferase 1	8	8	1.21092e+07
Q12449	AHA1_YEAST	AHA1	Hsp90 co-chaperone AHA1	11	11	9.15802e+06
Q12450	ERP4_YEAST	ERP4	Protein ERP4	4	4	561964
Q12451	OSH2_YEAST	OSH2	Oxysterol-binding protein homolog 2	14	14	1.79221e+06
Q12452	ERG27_YEAST	ERG27	3-keto-steroid reductase ERG27	8	8	1.21982e+07
Q12453	CEX1_YEAST	CEX1	Cytoplasmic export protein 1	9	9	8.04784e+06
Q12454	OCA6_YEAST	OCA6	Putative tyrosine-protein phosphatase OCA6	3	3	399385
Q12455	SPSY_YEAST	SPE4	Spermine synthase SPE4	2	2	141526
Q12458	YPR1_YEAST	YPR1	Putative reductase 1	10	9	6.56202e+06
Q12460	NOP56_YEAST	NOP56	Nucleolar protein 56	20	19	6.05253e+06
Q12462	PEX11_YEAST	PEX11	Peroxisomal membrane protein PMP27	5	5	1.22742e+06
Q12464	RUVB2_YEAST	RVB2	RuvB-like protein 2	14	14	3.84079e+06
Q12466	TCB1_YEAST	TCB1	Tricalbin-1	24	22	3.67602e+06
Q12473	FRE6_YEAST	FRE6	Ferric reductase transmembrane component 6	1	1	4582.74
Q12476	AIR2_YEAST	AIR2	Protein AIR2	4	4	227701
Q12480	ETFA_YEAST	AIM45	Probable electron transfer flavoprotein subunit alpha, mitochondrial	5	5	1.52607e+06
Q12486	YOR31_YEAST	YOR131C	Uncharacterized hydrolase YOR131C	5	5	1.03976e+06
Q12489	YD012_YEAST	YDL012C	Cysteine-rich and transmembrane domain-containing protein YDL012C	1	1	211026
Q12493	NKP1_YEAST	NKP1	Inner kinetochore subunit NKP1	2	2	16675.9
Q12494	KCS1_YEAST	KCS1	Inositol hexakisphosphate kinase 1	2	2	85510.8
Q12496	YO098_YEAST	YOL098C	Uncharacterized protein YOL098C	20	20	2.17416e+06
Q12497	FMP16_YEAST	FMP16	Protein FMP16, mitochondrial	2	2	5.37321e+06
Q12499	NOP58_YEAST	NOP58	Nucleolar protein 58	12	12	4.17736e+06
Q12500	AVL9_YEAST	AVL9	Late secretory pathway protein AVL9	7	7	2.19962e+06
Q12502	LDB19_YEAST	LDB19	Protein LDB19	3	3	1.58702e+06
Q12504	RKM4_YEAST	RKM4	Ribosomal lysine N-methyltransferase 4	6	6	56331.4
Q12508	RMD5_YEAST	RMD5	E3 ubiquitin-protein ligase RMD5	2	2	6304.86
Q12510	CMR1_YEAST	CMR1	DNA damage-binding protein CMR1	2	2	1.72865e+06
Q12511	PDP1_YEAST	PTC5	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	5	5	34165.9
Q12513	TMA17_YEAST	TMA17	Translation machinery-associated protein 17	4	4	7.81891e+06
Q12514	NOT5_YEAST	NOT5	General negative regulator of transcription subunit 5	11	11	616117
Q12515	PAR32_YEAST	PAR32	Protein PAR32	8	8	2.11037e+06
Q12517	DCP1_YEAST	DCP1	mRNA-decapping enzyme subunit 1	3	3	2.74555e+06
Q12518	ENT1_YEAST	ENT1	Epsin-1	7	7	1.54569e+06
Q12522	IF6_YEAST	TIF6	Eukaryotic translation initiation factor 6	4	4	3.03908e+06
Q12523	YP247_YEAST	YPL247C	WD repeat-containing protein YPL247C	2	2	9706.01
Q12525	MHT1_YEAST	MHT1	Homocysteine S-methyltransferase 1	3	3	103621
Q12532	RQC2_YEAST	RQC2	Ribosome quality control complex subunit 2	12	12	1.65812e+06
Q12675	ATC4_YEAST	DNF2	Phospholipid-transporting ATPase DNF2	8	8	2.29017e+06
Q12676	FOLD_YEAST	FOL3	Dihydrofolate synthetase	1	1	869469
Q12680	GLT1_YEAST	GLT1	Glutamate synthase [NADH]	47	47	3.29231e+06
Q12692	H2AZ_YEAST	HTZ1	Histone H2A.Z	3	2	1.16177e+09
Q12697	YPK9_YEAST	YPK9	Vacuolar cation-transporting ATPase YPK9	2	2	842734
Q12734	CSR2_YEAST	CSR2	Transcription factor CSR2	7	7	1.83983e+06
Q12743	DFM1_YEAST	DFM1	DER1-like family member protein 1	5	5	6.00077e+06
Q12745	SEC39_YEAST	SEC39	Protein transport protein SEC39	1	1	8675.72
Q12746	PGA3_YEAST	PGA3	Plasma membrane-associated coenzyme Q6 reductase PGA3	10	10	1.83909e+06
Q12753	HAA1_YEAST	HAA1	Transcriptional activator HAA1	2	2	5825.98
Q12754	RRP12_YEAST	RRP12	Ribosomal RNA-processing protein 12	15	15	1.76886e+06
Q12765	SCRN1_HUMAN	SCRN1	Secernin-1	2	2	8371.32
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	15	15	786072
Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160	18	18	1.8938e+06
Q12774	ARHG5_HUMAN	ARHGEF5	Rho guanine nucleotide exchange factor 5	3	1	431976
Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	16	16	4.11166e+07
Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	8	8	266211
Q12792	TWF1_HUMAN	TWF1	Twinfilin-1	7	6	2.57371e+06
Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	16	16	6.96526e+06
Q12800	TFCP2_HUMAN	TFCP2	Alpha-globin transcription factor CP2	4	3	494880
Q12802	AKP13_HUMAN	AKAP13	A-kinase anchor protein 13	22	22	2.28484e+06
Q12805	FBLN3_HUMAN	EFEMP1	EGF-containing fibulin-like extracellular matrix protein 1	11	11	1.45207e+06
Q12824	SNF5_HUMAN	SMARCB1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	3	3	231270
Q12830	BPTF_HUMAN	BPTF	Nucleosome-remodeling factor subunit BPTF	12	12	3.88012e+06
Q12834	CDC20_HUMAN	CDC20	Cell division cycle protein 20 homolog	1	1	282345
Q12846	STX4_HUMAN	STX4	Syntaxin-4	6	6	866011
Q12849	GRSF1_HUMAN	GRSF1	G-rich sequence factor 1	8	8	4.27509e+06
Q12857	NFIA_HUMAN	NFIA	Nuclear factor 1 A-type	2	1	37688.1
Q12872	SFSWA_HUMAN	SFSWAP	Splicing factor, suppressor of white-apricot homolog	4	4	107055
Q12873	CHD3_HUMAN	CHD3	Chromodomain-helicase-DNA-binding protein 3	9	9	779929
Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	10	10	2.94478e+06
Q12882	DPYD_HUMAN	DPYD	Dihydropyrimidine dehydrogenase [NADP(+)]	2	2	21902
Q12888	TP53B_HUMAN	TP53BP1	TP53-binding protein 1	31	31	2.47544e+06
Q12893	TM115_HUMAN	TMEM115	Transmembrane protein 115	1	1	1.06296e+06
Q12894	IFRD2_HUMAN	IFRD2	Interferon-related developmental regulator 2	3	3	289516
Q12899	TRI26_HUMAN	TRIM26	Tripartite motif-containing protein 26	4	4	358110
Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	14	14	3.52262e+06
Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	12	12	1.9432e+07
Q12906	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	27	24	1.54896e+07
Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	8	8	6.20578e+06
Q12913	PTPRJ_HUMAN	PTPRJ	Receptor-type tyrosine-protein phosphatase eta	9	9	1.38316e+06
Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	19	19	7.03696e+06
Q12933	TRAF2_HUMAN	TRAF2	TNF receptor-associated factor 2	5	5	1.42453e+06
Q12948	FOXC1_HUMAN	FOXC1	Forkhead box protein C1	3	3	71392
Q12959	DLG1_HUMAN	DLG1	Disks large homolog 1	9	6	3.98416e+06
Q12962	TAF10_HUMAN	TAF10	Transcription initiation factor TFIID subunit 10	2	2	2.69832e+06
Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie	27	24	4.87985e+06
Q12972	PP1R8_HUMAN	PPP1R8	Nuclear inhibitor of protein phosphatase 1	7	7	755246
Q12979	ABR_HUMAN	ABR	Active breakpoint cluster region-related protein	4	3	140397
Q12981	SEC20_HUMAN	BNIP1	Vesicle transport protein SEC20	2	2	1.55866e+06
Q12982	BNIP2_HUMAN	BNIP2	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	2	2	116870
Q12986	NFX1_HUMAN	NFX1	Transcriptional repressor NF-X1	13	13	6.04118e+06
Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3	13	13	2.13558e+06
Q12999	TSN31_HUMAN	TSPAN31	Tetraspanin-31	1	1	8154.1
Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	9	9	3.46264e+06
Q13017	RHG05_HUMAN	ARHGAP5	Rho GTPase-activating protein 5	2	2	52218.7
Q13033	STRN3_HUMAN	STRN3	Striatin-3	6	6	744236
Q13042	CDC16_HUMAN	CDC16	Cell division cycle protein 16 homolog	6	6	459662
Q13043	STK4_HUMAN	STK4	Serine/threonine-protein kinase 4	2	2	636928
Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog	18	18	1.84644e+07
Q13049	TRI32_HUMAN	TRIM32	E3 ubiquitin-protein ligase TRIM32	1	1	58863.3
Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase	7	7	1.42668e+06
Q13084	RM28_HUMAN	MRPL28	39S ribosomal protein L28, mitochondrial	2	2	652829
Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1	43	33	3.72952e+06
Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1	11	11	1.03693e+07
Q13111	CAF1A_HUMAN	CHAF1A	Chromatin assembly factor 1 subunit A	3	3	75385.2
Q13112	CAF1B_HUMAN	CHAF1B	Chromatin assembly factor 1 subunit B	9	9	479550
Q13123	RED_HUMAN	IK	Protein Red	9	9	1.38829e+06
Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase	11	11	6.56312e+06
Q13129	RLF_HUMAN	RLF	Zinc finger protein Rlf	1	1	4239.13
Q13131	AAPK1_HUMAN	PRKAA1	5'-AMP-activated protein kinase catalytic subunit alpha-1	9	7	1.56639e+06
Q13136	LIPA1_HUMAN	PPFIA1	Liprin-alpha-1	11	10	3.5811e+06
Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon	5	5	2.48674e+06
Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43	7	7	4.63747e+06
Q13151	ROA0_HUMAN	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	5	5	2.41125e+06
Q13153	PAK1_HUMAN	PAK1	Serine/threonine-protein kinase PAK 1	1	1	14958.5
Q13155	AIMP2_HUMAN	AIMP2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	6	6	4.20158e+06
Q13158	FADD_HUMAN	FADD	FAS-associated death domain protein	1	1	760476
Q13162	PRDX4_HUMAN	PRDX4	Peroxiredoxin-4	10	10	8.2907e+06
Q13177	PAK2_HUMAN	PAK2	Serine/threonine-protein kinase PAK 2	18	13	2.26764e+07
Q13185	CBX3_HUMAN	CBX3	Chromobox protein homolog 3	6	6	1.1709e+07
Q13188	STK3_HUMAN	STK3	Serine/threonine-protein kinase 3	3	0	502270
Q13190	STX5_HUMAN	STX5	Syntaxin-5	6	6	2.26058e+06
Q13200	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2	22	22	9.94122e+06
Q13206	DDX10_HUMAN	DDX10	Probable ATP-dependent RNA helicase DDX10	9	9	189353
Q13214	SEM3B_HUMAN	SEMA3B	Semaphorin-3B	11	11	602339
Q13217	DNJC3_HUMAN	DNAJC3	DnaJ homolog subfamily C member 3	6	6	914881
Q13228	SBP1_HUMAN	SELENBP1	Methanethiol oxidase	16	16	3.54626e+06
