Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57391.raw
P53840	TOF1_YEAST	TOF1	Topoisomerase 1-associated factor 1	1	1	9260.89
P53843	IST1_YEAST	IST1	Vacuolar protein sorting-associated protein IST1	5	5	832940
P53844	PDR17_YEAST	PDR17	Phosphatidylinositol transfer protein PDR17	5	5	1.06143e+06
P53845	YIF1_YEAST	YIF1	Protein transport protein YIF1	2	2	1.69763e+06
P53846	LTO1_YEAST	LTO1	Protein LTO1	1	1	102074
P53847	DSL1_YEAST	DSL1	Protein transport protein DSL1	3	3	115487
P53848	FOL1_YEAST	FOL1	Folic acid synthesis protein FOL1	5	5	6.26911e+06
P53849	GIS2_YEAST	GIS2	Zinc finger protein GIS2	7	7	9.46422e+06
P53851	TEX1_YEAST	TEX1	Protein TEX1	3	3	1.2075e+06
P53852	SYC_YEAST	YNL247W	Cysteine--tRNA ligase	22	22	3.21327e+06
P53853	VPS75_YEAST	VPS75	Vacuolar protein sorting-associated protein 75	4	4	252578
P53854	CWC25_YEAST	CWC25	Pre-mRNA-splicing factor CWC25	1	1	15218.1
P53855	ATG2_YEAST	ATG2	Autophagy-related protein 2	2	2	116119
P53858	BNI4_YEAST	BNI4	Protein BNI4	2	2	9236.27
P53859	CSL4_YEAST	CSL4	Exosome complex component CSL4	7	7	460145
P53860	PDR16_YEAST	PDR16	Phosphatidylinositol transfer protein PDR16	13	13	5.55743e+06
P53865	CNM67_YEAST	CNM67	Chaotic nuclear migration protein 67	3	3	60312.6
P53866	SQS1_YEAST	SQS1	Protein SQS1	1	1	8380.3
P53867	ATG4_YEAST	ATG4	Cysteine protease ATG4	1	1	114626
P53868	ALG9_YEAST	ALG9	Alpha-1,2-mannosyltransferase ALG9	6	6	962615
P53870	YNT3_YEAST	YNL193W	Uncharacterized protein YNL193W	1	1	7774.68
P53871	DUG3_YEAST	DUG3	Probable glutamine amidotransferase DUG3	2	2	49218.4
P53874	UBP10_YEAST	UBP10	Ubiquitin carboxyl-terminal hydrolase 10	3	3	498911
P53875	RM19_YEAST	MRPL19	Large ribosomal subunit protein uL11m	2	2	27869.2
P53877	IPI3_YEAST	IPI3	Pre-rRNA-processing protein IPI3	7	7	631656
P53878	YNS1_YEAST	YNL181W	Uncharacterized oxidoreductase YNL181W	8	8	1.62773e+06
P53879	RHO5_YEAST	RHO5	GTP-binding protein RHO5	8	8	1.01198e+06
P53883	NOP13_YEAST	NOP13	Nucleolar protein 13	10	10	1.95514e+06
P53885	MDG1_YEAST	MDG1	Signal transduction protein MDG1	8	8	1.34068e+06
P53889	FMP41_YEAST	FMP41	Uncharacterized mitochondrial hydrolase FMP41	7	7	3.06009e+06
P53890	BNI5_YEAST	BNI5	Bud neck protein 5	12	12	544304
P53893	RIA1_YEAST	RIA1	Ribosome assembly protein 1	20	20	2.03749e+06
P53894	CBK1_YEAST	CBK1	Serine/threonine-protein kinase CBK1	6	6	111169
P53897	IGO1_YEAST	IGO1	mRNA stability protein IGO1	5	5	1.09918e+06
P53898	NSG2_YEAST	NSG2	Protein NSG2	5	5	1.47921e+06
P53899	CUZ1_YEAST	CUZ1	CDC48-associated ubiquitin-like/zinc finger protein 1	4	4	279943
P53900	PFD4_YEAST	GIM3	Prefoldin subunit 4	3	3	6.8764e+07
P53901	INN1_YEAST	INN1	Ingression protein 1	1	1	6314.91
P53903	PGA2_YEAST	PGA2	Processing of GAS1 and ALP protein 2	3	3	2.67325e+06
P53904	TBCB_YEAST	ALF1	Tubulin-specific chaperone B	1	1	280885
P53909	ADE_YEAST	AAH1	Adenine deaminase	2	2	169179
P53911	EAF7_YEAST	EAF7	Chromatin modification-related protein EAF7	1	1	93538.1
P53912	YNN4_YEAST	YNL134C	Uncharacterized protein YNL134C	9	9	1.92372e+07
P53913	FYV6_YEAST	FYV6	Protein FYV6	3	3	73678.2
P53914	NAT10_YEAST	KRE33	RNA cytidine acetyltransferase	20	20	1.89844e+07
P53915	NRK1_YEAST	NRK1	Nicotinamide riboside kinase	4	4	646606
P53917	FAR11_YEAST	FAR11	Factor arrest protein 11	3	3	94094
P53918	ESBP6_YEAST	ESBP6	Uncharacterized transporter ESBP6	1	1	115959
P53920	NM111_YEAST	NMA111	Pro-apoptotic serine protease NMA111	22	22	1.1092e+07
P53923	CTU2_YEAST	NCS2	Cytoplasmic tRNA 2-thiolation protein 2	2	2	288483
P53924	DMA2_YEAST	DMA2	E3 ubiquitin-protein ligase DMA2	3	3	200184
P53925	YNL5_YEAST	YNL115C	Uncharacterized vacuolar membrane protein YNL115C	10	10	742996
P53927	NOP15_YEAST	NOP15	Ribosome biogenesis protein 15	2	2	881995
P53929	YNK8_YEAST	YNL108C	Uncharacterized protein YNL108C	5	5	843886
P53930	AF9_YEAST	YAF9	Protein AF-9 homolog	1	1	56835
P53935	NST1_YEAST	NST1	Stress response protein NST1	2	2	489185
P53938	EOS1_YEAST	EOS1	N-glycosylation protein EOS1	2	2	163016
P53939	NIS1_YEAST	NIS1	Protein NIS1	1	1	1.59289e+06
P53940	APJ1_YEAST	APJ1	J domain-containing protein APJ1	2	2	97526.6
P53941	IMP4_YEAST	IMP4	U3 small nucleolar ribonucleoprotein protein IMP4	6	6	227568
P53946	ARP5_YEAST	ARP5	Actin-related protein 5	13	13	207694
P53949	OCA2_YEAST	OCA2	Tyrosine-protein phosphatase-like protein OCA2	1	1	152222
P53950	VAC7_YEAST	VAC7	Vacuolar segregation protein 7	6	6	8.16185e+07
P53951	COG5_YEAST	COG5	Conserved oligomeric Golgi complex subunit 5	4	4	8.51571e+06
P53953	SFB2_YEAST	SFB2	SED5-binding protein 2	8	8	422795
P53954	ALG11_YEAST	ALG11	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	8	8	4.30286e+06
P53959	COG6_YEAST	COG6	Conserved oligomeric Golgi complex subunit 6	13	13	1.33258e+06
P53960	YNE0_YEAST	YNL040W	Putative alanyl-tRNA editing protein alaX	8	8	625597
P53962	YND5_YEAST	YNL035C	Uncharacterized WD repeat-containing protein YNL035C	8	8	414059
P53965	SIW14_YEAST	SIW14	Inositol phosphatase SIW14	3	3	62225.4
P53968	CRZ1_YEAST	CRZ1	Transcriptional regulator CRZ1	5	5	5.70517e+06
P53969	SAM50_YEAST	SAM50	Sorting assembly machinery 50 kDa subunit	5	5	481070
P53971	FAP1_YEAST	FAP1	FKBP12-associated protein 1	2	2	208669
P53972	RCM1_YEAST	RCM1	25S rRNA (cytosine(2278)-C(5))-methyltransferase	5	5	184789
P53973	HDA1_YEAST	HDA1	Histone deacetylase HDA1	5	5	160031
P53974	ARK1_YEAST	ARK1	Actin-regulating kinase 1	7	7	245287
P53980	YNB1_YEAST	YNL011C	Uncharacterized protein YNL011C	2	2	1.72858e+06
P53981	PYP1_YEAST	PYP1	Polyol phosphate phosphatase PYP1	11	11	1.16159e+07
P53983	ASI3_YEAST	ASI3	Probable ERAD-associated E3 ubiquitin-protein ligase ASI1	2	2	350969
P53985	MOT1_HUMAN	SLC16A1	Monocarboxylate transporter 1	4	4	5.49993e+06
P53990	IST1_HUMAN	IST1	IST1 homolog	6	6	648990
P53992	SC24C_HUMAN	SEC24C	Protein transport protein Sec24C	15	15	685166
P53999	TCP4_HUMAN	SUB1	Activated RNA polymerase II transcriptional coactivator p15	5	5	1.71768e+07
P54000	SUB1_YEAST	SUB1	RNA polymerase II transcriptional coactivator SUB1	6	6	3.33005e+06
P54003	SUR7_YEAST	SUR7	Protein SUR7	4	4	835364
P54005	DIA1_YEAST	DIA1	Protein DIA1	6	6	2.8391e+06
P54070	KTR6_YEAST	KTR6	Mannosyltransferase KTR6	3	3	118708
P54098	DPOG1_HUMAN	POLG	DNA polymerase subunit gamma-1	1	1	6777.06
P54105	ICLN_HUMAN	CLNS1A	Methylosome subunit pICln	3	3	408818
P54113	PUR91_YEAST	ADE16	Bifunctional purine biosynthesis protein ADE16	11	11	5.08849e+06
P54114	ALDH3_YEAST	ALD3	Aldehyde dehydrogenase [NAD(P)+] 2	18	8	2.12834e+06
P54115	ALDH6_YEAST	ALD6	Magnesium-activated aldehyde dehydrogenase, cytosolic	20	20	6.33627e+07
P54136	SYRC_HUMAN	RARS1	Arginine--tRNA ligase, cytoplasmic	19	19	4.26174e+06
P54278	PMS2_HUMAN	PMS2	Mismatch repair endonuclease PMS2	7	6	346075
P54289	CA2D1_HUMAN	CACNA2D1	Voltage-dependent calcium channel subunit alpha-2/delta-1	6	6	978112
P54577	SYYC_HUMAN	YARS1	Tyrosine--tRNA ligase, cytoplasmic	23	23	4.05387e+06
P54578	UBP14_HUMAN	USP14	Ubiquitin carboxyl-terminal hydrolase 14	16	16	3.62156e+06
P54619	AAKG1_HUMAN	PRKAG1	5'-AMP-activated protein kinase subunit gamma-1	5	5	872589
P54652	HSP72_HUMAN	HSPA2	Heat shock-related 70 kDa protein 2	2	1	7.13598e+07
P54709	AT1B3_HUMAN	ATP1B3	Sodium/potassium-transporting ATPase subunit beta-3	10	10	3.9913e+06
P54725	RD23A_HUMAN	RAD23A	UV excision repair protein RAD23 homolog A	4	4	3.31143e+06
P54727	RD23B_HUMAN	RAD23B	UV excision repair protein RAD23 homolog B	10	7	1.32236e+07
P54730	UBX4_YEAST	UBX4	UBX domain-containing protein 4	12	12	1.29427e+07
P54780	RL15B_YEAST	RPL15B	Large ribosomal subunit protein eL15B	2	2	4.91657e+06
P54781	ERG5_YEAST	ERG5	C-22 sterol desaturase ERG5	7	7	333165
P54783	ALO_YEAST	ALO1	D-arabinono-1,4-lactone oxidase	18	18	4.07492e+06
P54784	ORC1_YEAST	ORC1	Origin recognition complex subunit 1	1	1	73885.8
P54786	ZDS2_YEAST	ZDS2	Protein ZDS2	3	3	258023
P54787	VPS9_YEAST	VPS9	Vacuolar protein sorting-associated protein 9	2	2	282797
P54790	ORC3_YEAST	ORC3	Origin recognition complex subunit 3	2	2	77482.9
P54791	ORC4_YEAST	ORC4	Origin recognition complex subunit 4	1	1	30024.9
P54802	ANAG_HUMAN	NAGLU	Alpha-N-acetylglucosaminidase	3	3	427006
P54819	KAD2_HUMAN	AK2	Adenylate kinase 2, mitochondrial	11	10	1.93312e+07
P54837	TMEDA_YEAST	ERV25	Endoplasmic reticulum vesicle protein 25	4	4	2.27488e+06
P54838	DAK1_YEAST	DAK1	Dihydroxyacetone kinase 1	21	21	1.35305e+07
P54839	ERG13_YEAST	ERG13	Hydroxymethylglutaryl-CoA synthase	15	15	1.83492e+07
P54852	EMP3_HUMAN	EMP3	Epithelial membrane protein 3	2	2	432882
P54858	DOS2_YEAST	DOS2	Protein DOS2	6	6	258417
P54860	UFD2_YEAST	UFD2	E4 ubiquitin-protein ligase UFD2	15	15	1.15999e+06
P54861	DNM1_YEAST	DNM1	Dynamin-related protein DNM1	19	19	2.52318e+06
P54867	SLG1_YEAST	SLG1	Protein SLG1	2	2	254346
P54885	PROA_YEAST	PRO2	Gamma-glutamyl phosphate reductase	15	15	7.49782e+06
P54886	P5CS_HUMAN	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase	19	19	3.17371e+06
P54920	SNAA_HUMAN	NAPA	Alpha-soluble NSF attachment protein	11	10	886060
P54964	ORN_YEAST	REX2	Oligoribonuclease, mitochondrial	5	5	1.97408e+07
P55010	IF5_HUMAN	EIF5	Eukaryotic translation initiation factor 5	14	14	3.20126e+06
P55011	S12A2_HUMAN	SLC12A2	Solute carrier family 12 member 2	4	4	74581.1
P55036	PSMD4_HUMAN	PSMD4	26S proteasome non-ATPase regulatory subunit 4	7	6	1.36282e+06
P55039	DRG2_HUMAN	DRG2	Developmentally-regulated GTP-binding protein 2	5	5	3.14321e+06
P55058	PLTP_HUMAN	PLTP	Phospholipid transfer protein	1	1	608782
P55060	XPO2_HUMAN	CSE1L	Exportin-2	25	25	2.46244e+07
P55061	BI1_HUMAN	TMBIM6	Bax inhibitor 1	1	1	746016
P55072	TERA_HUMAN	VCP	Transitional endoplasmic reticulum ATPase	32	29	3.23616e+07
P55081	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1	5	5	327923
P55084	ECHB_HUMAN	HADHB	Trifunctional enzyme subunit beta, mitochondrial	11	11	4.12441e+06
P55145	MANF_HUMAN	MANF	Mesencephalic astrocyte-derived neurotrophic factor	5	5	3.57148e+06
P55209	NP1L1_HUMAN	NAP1L1	Nucleosome assembly protein 1-like 1	3	3	7.13599e+06
P55210	CASP7_HUMAN	CASP7	Caspase-7	1	1	111304
P55211	CASP9_HUMAN	CASP9	Caspase-9	2	2	171873
P55263	ADK_HUMAN	ADK	Adenosine kinase	11	11	1.86259e+06
P55265	DSRAD_HUMAN	ADAR	Double-stranded RNA-specific adenosine deaminase	29	29	4.31798e+06
P55327	TPD52_HUMAN	TPD52	Tumor protein D52	6	6	4.24643e+06
P55347	PKNX1_HUMAN	PKNOX1	Homeobox protein PKNOX1	1	1	7511.55
P55735	SEC13_HUMAN	SEC13	Protein SEC13 homolog	7	7	3.84677e+06
P55769	NH2L1_HUMAN	SNU13	NHP2-like protein 1	6	6	4.71268e+06
P55786	PSA_HUMAN	NPEPPS	Puromycin-sensitive aminopeptidase	29	19	2.79361e+07
P55795	HNRH2_HUMAN	HNRNPH2	Heterogeneous nuclear ribonucleoprotein H2	6	6	1.93527e+06
P55809	SCOT1_HUMAN	OXCT1	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	11	10	1.91776e+06
P55854	SUMO3_HUMAN	SUMO3	Small ubiquitin-related modifier 3	1	0	1.71092e+07
P55884	EIF3B_HUMAN	EIF3B	Eukaryotic translation initiation factor 3 subunit B	24	24	6.12228e+06
P55957	BID_HUMAN	BID	BH3-interacting domain death agonist	2	2	208944
P56182	RRP1_HUMAN	RRP1	Ribosomal RNA processing protein 1 homolog A	12	12	2.91337e+07
P56192	SYMC_HUMAN	MARS1	Methionine--tRNA ligase, cytoplasmic	21	21	9.40963e+06
P56199	ITA1_HUMAN	ITGA1	Integrin alpha-1	15	15	2.01169e+06
P56211	ARP19_HUMAN	ARPP19	cAMP-regulated phosphoprotein 19	2	2	1.94069e+06
P56270	MAZ_HUMAN	MAZ	Myc-associated zinc finger protein	1	1	4154.96
P56381;Q5VTU8	AT5EL_HUMAN;ATP5E_HUMAN	ATP5F1E;ATP5F1EP2	ATP synthase subunit epsilon, mitochondrial	2	0	2.853e+06
P56385	ATP5I_HUMAN	ATP5ME	ATP synthase subunit e, mitochondrial	3	3	5.88082e+06
P56508	SNA2_YEAST	SNA2	Protein SNA2	1	1	738304
P56537	IF6_HUMAN	EIF6	Eukaryotic translation initiation factor 6	8	8	7.40727e+06
P56545	CTBP2_HUMAN	CTBP2	C-terminal-binding protein 2	7	5	1.24769e+06
P56556	NDUA6_HUMAN	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	4	4	1.87616e+06
P56589	PEX3_HUMAN	PEX3	Peroxisomal biogenesis factor 3	1	1	113826
P56628	RL22B_YEAST	RPL22B	Large ribosomal subunit protein eL22B	1	1	282378
P56945	BCAR1_HUMAN	BCAR1	Breast cancer anti-estrogen resistance protein 1	3	3	7412.05
P56962	STX17_HUMAN	STX17	Syntaxin-17	2	2	85758.5
P57076	CF298_HUMAN	CFAP298	Cilia- and flagella-associated protein 298	3	3	1.5553e+06
P57081	WDR4_HUMAN	WDR4	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	3	3	190435
P57088	TMM33_HUMAN	TMEM33	Transmembrane protein 33	7	7	2.68399e+06
P57105	SYJ2B_HUMAN	SYNJ2BP	Synaptojanin-2-binding protein	4	4	945627
P57678	GEMI4_HUMAN	GEMIN4	Gem-associated protein 4	10	10	2.52321e+06
P57721	PCBP3_HUMAN	PCBP3	Poly(rC)-binding protein 3	1	1	77872.6
P57737	CORO7_HUMAN	CORO7	Coronin-7	4	4	191637
P57740	NU107_HUMAN	NUP107	Nuclear pore complex protein Nup107	16	16	942823
P57743	LSM3_YEAST	LSM3	U6 snRNA-associated Sm-like protein LSm3	1	1	439956
P57744	TIM8_YEAST	TIM8	Mitochondrial import inner membrane translocase subunit TIM8	3	3	1.57665e+06
P57764	GSDMD_HUMAN	GSDMD	Gasdermin-D	3	3	1.03392e+06
P57772	SELB_HUMAN	EEFSEC	Selenocysteine-specific elongation factor	7	7	342256
P58107	EPIPL_HUMAN	EPPK1	Epiplakin	18	18	640078
P58546	MTPN_HUMAN	MTPN	Myotrophin	3	3	3.27401e+06
P58557	YBEY_HUMAN	YBEY	Endoribonuclease YbeY	1	1	126507
P59190	RAB15_HUMAN	RAB15	Ras-related protein Rab-15	1	1	2.1449e+07
P59780	AP3S2_HUMAN	AP3S2	AP-3 complex subunit sigma-2	2	2	3.56563e+06
P59998	ARPC4_HUMAN	ARPC4	Actin-related protein 2/3 complex subunit 4	4	4	4.95291e+06
P60002	ELOF1_HUMAN	ELOF1	Transcription elongation factor 1 homolog	1	1	166868
P60010	ACT_YEAST	ACT1	Actin	15	5	8.93115e+08
P60033	CD81_HUMAN	CD81	CD81 antigen	2	2	10498.5
P60059	SC61G_HUMAN	SEC61G	Protein transport protein Sec61 subunit gamma	1	1	496769
P60174	TPIS_HUMAN	TPI1	Triosephosphate isomerase	17	17	6.80533e+07
P60228	EIF3E_HUMAN	EIF3E	Eukaryotic translation initiation factor 3 subunit E	15	15	3.40184e+06
P60422	RL2_ECOLI	rplB	Large ribosomal subunit protein uL2	9	9	679593
P60438	RL3_ECOLI	rplC	Large ribosomal subunit protein uL3	4	4	5.55206e+06
P60468	SC61B_HUMAN	SEC61B	Protein transport protein Sec61 subunit beta	3	3	4.25263e+06
P60484	PTEN_HUMAN	PTEN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	1	1	45712.1
P60510	PP4C_HUMAN	PPP4C	Serine/threonine-protein phosphatase 4 catalytic subunit	6	5	253228
P60602	ROMO1_HUMAN	ROMO1	Reactive oxygen species modulator 1	1	1	408649
P60604	UB2G2_HUMAN	UBE2G2	Ubiquitin-conjugating enzyme E2 G2	1	1	6444.01
P60624	RL24_ECOLI	rplX	Large ribosomal subunit protein uL24	4	4	1.6609e+06
P60660	MYL6_HUMAN	MYL6	Myosin light polypeptide 6	6	4	1.20927e+07
P60673	PROF3_HUMAN	PFN3	Profilin-3	1	1	2.21656e+06
P60709	ACTB_HUMAN	ACTB	Actin, cytoplasmic 1	7	1	8.37869e+08
P60723	RL4_ECOLI	rplD	Large ribosomal subunit protein uL4	3	3	530740
P60842	IF4A1_HUMAN	EIF4A1	Eukaryotic initiation factor 4A-I	15	9	4.68905e+07
P60866	RS20_HUMAN	RPS20	40S ribosomal protein S20	2	2	6.85359e+07
P60891	PRPS1_HUMAN	PRPS1	Ribose-phosphate pyrophosphokinase 1	8	3	4.4305e+06
P60900	PSA6_HUMAN	PSMA6	Proteasome subunit alpha type-6	10	10	1.47843e+07
P60903	S10AA_HUMAN	S100A10	Protein S100-A10	3	3	2.0384e+07
P60953	CDC42_HUMAN	CDC42	Cell division control protein 42 homolog	7	6	1.47181e+07
P60981	DEST_HUMAN	DSTN	Destrin	6	6	1.61777e+07
P60983	GMFB_HUMAN	GMFB	Glia maturation factor beta	2	2	315814
P61006	RAB8A_HUMAN	RAB8A	Ras-related protein Rab-8A	8	5	4.01032e+07
P61009	SPCS3_HUMAN	SPCS3	Signal peptidase complex subunit 3	3	3	1.03483e+06
P61011	SRP54_HUMAN	SRP54	Signal recognition particle 54 kDa protein	11	11	1.73106e+06
P61019	RAB2A_HUMAN	RAB2A	Ras-related protein Rab-2A	9	4	3.64544e+06
P61020	RAB5B_HUMAN	RAB5B	Ras-related protein Rab-5B	3	3	370496
P61024	CKS1_HUMAN	CKS1B	Cyclin-dependent kinases regulatory subunit 1	1	1	16261.3
P61026	RAB10_HUMAN	RAB10	Ras-related protein Rab-10	2	2	3.3085e+06
P61077;P62837	UB2D2_HUMAN;UB2D3_HUMAN	UBE2D2;UBE2D3	Ubiquitin-conjugating enzyme E2 D3	1	0	6.37052e+06
P61081	UBC12_HUMAN	UBE2M	NEDD8-conjugating enzyme Ubc12	6	6	4.45218e+06
P61086	UBE2K_HUMAN	UBE2K	Ubiquitin-conjugating enzyme E2 K	7	7	8.11394e+06
P61088	UBE2N_HUMAN	UBE2N	Ubiquitin-conjugating enzyme E2 N	6	1	1.26792e+07
P61106	RAB14_HUMAN	RAB14	Ras-related protein Rab-14	10	10	5.7414e+06
P61158	ARP3_HUMAN	ACTR3	Actin-related protein 3	13	10	4.41769e+06
P61160	ARP2_HUMAN	ACTR2	Actin-related protein 2	10	10	9.96491e+06
P61163	ACTZ_HUMAN	ACTR1A	Alpha-centractin	10	5	2.42812e+06
P61175	RL22_ECOLI	rplV	Large ribosomal subunit protein uL22	3	3	486171
P61201	CSN2_HUMAN	COPS2	COP9 signalosome complex subunit 2	12	12	1.69294e+06
P61204;P84077	ARF1_HUMAN;ARF3_HUMAN	ARF1;ARF3	ADP-ribosylation factor 3	3	0	2.04335e+07
P61221	ABCE1_HUMAN	ABCE1	ATP-binding cassette sub-family E member 1	14	14	4.96949e+07
P61224	RAP1B_HUMAN	RAP1B	Ras-related protein Rap-1b	7	2	8.58523e+06
P61225	RAP2B_HUMAN	RAP2B	Ras-related protein Rap-2b	1	1	250453
P61244	MAX_HUMAN	MAX	Protein max	3	3	337650
P61247	RS3A_HUMAN	RPS3A	40S ribosomal protein S3a	12	12	3.03939e+07
P61254	RL26_HUMAN	RPL26	60S ribosomal protein L26	6	1	2.37335e+07
P61289	PSME3_HUMAN	PSME3	Proteasome activator complex subunit 3	7	7	5.87345e+06
P61313	RL15_HUMAN	RPL15	60S ribosomal protein L15	9	9	2.12959e+07
P61326;Q96A72	MGN2_HUMAN;MGN_HUMAN	MAGOH;MAGOHB	Protein mago nashi homolog	5	0	2.64708e+06
P61353	RL27_HUMAN	RPL27	60S ribosomal protein L27	5	5	4.95478e+07
P61421	VA0D1_HUMAN	ATP6V0D1	V-type proton ATPase subunit d 1	4	4	667017
P61457	PHS_HUMAN	PCBD1	Pterin-4-alpha-carbinolamine dehydratase	2	2	1.63178e+06
P61513	RL37A_HUMAN	RPL37A	60S ribosomal protein L37a	5	4	7.52746e+06
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	1	1	84406
P61586	RHOA_HUMAN	RHOA	Transforming protein RhoA	1	1	301735
P61599	NAA20_HUMAN	NAA20	N-alpha-acetyltransferase 20	4	4	132241
P61604	CH10_HUMAN	HSPE1	10 kDa heat shock protein, mitochondrial	6	6	5.01947e+07
P61619	S61A1_HUMAN	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	7	4	9.07531e+06
P61758	PFD3_HUMAN	VBP1	Prefoldin subunit 3	7	7	4.53236e+06
P61764	STXB1_HUMAN	STXBP1	Syntaxin-binding protein 1	5	5	526859
P61769	B2MG_HUMAN	B2M	Beta-2-microglobulin	2	2	1.7777e+06
P61803	DAD1_HUMAN	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	3	3	2.20996e+06
P61830	H3_YEAST	HHT1	Histone H3	3	1	1.07362e+07
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	8	8	2.68088e+06
P61916	NPC2_HUMAN	NPC2	NPC intracellular cholesterol transporter 2	3	3	388939
P61923	COPZ1_HUMAN	COPZ1	Coatomer subunit zeta-1	3	3	1.6068e+06
P61927	RL37_HUMAN	RPL37	60S ribosomal protein L37	1	1	133485
P61956	SUMO2_HUMAN	SUMO2	Small ubiquitin-related modifier 2	1	1	796113
P61960	UFM1_HUMAN	UFM1	Ubiquitin-fold modifier 1	1	1	1.62556e+06
P61962	DCAF7_HUMAN	DCAF7	DDB1- and CUL4-associated factor 7	6	6	891728
P61964	WDR5_HUMAN	WDR5	WD repeat-containing protein 5	8	8	1.45406e+06
P61966	AP1S1_HUMAN	AP1S1	AP-1 complex subunit sigma-1A	4	3	1.92689e+06
P61970	NTF2_HUMAN	NUTF2	Nuclear transport factor 2	2	2	7.24986e+06
P61978	HNRPK_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K	15	15	2.34491e+07
P61981	1433G_HUMAN	YWHAG	14-3-3 protein gamma	8	7	1.75671e+07
P62070	RRAS2_HUMAN	RRAS2	Ras-related protein R-Ras2	4	3	166552
P62072	TIM10_HUMAN	TIMM10	Mitochondrial import inner membrane translocase subunit Tim10	1	1	424149
P62081	RS7_HUMAN	RPS7	40S ribosomal protein S7	3	3	2.82679e+07
P62136	PP1A_HUMAN	PPP1CA	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	9	5	6.99698e+06
P62140	PP1B_HUMAN	PPP1CB	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	4	4	5.36264e+06
P62166	NCS1_HUMAN	NCS1	Neuronal calcium sensor 1	3	3	1.22449e+07
P62191	PRS4_HUMAN	PSMC1	26S proteasome regulatory subunit 4	14	10	1.18802e+07
P62195	PRS8_HUMAN	PSMC5	26S proteasome regulatory subunit 8	18	15	9.18781e+06
P62241	RS8_HUMAN	RPS8	40S ribosomal protein S8	9	9	2.51637e+07
P62244	RS15A_HUMAN	RPS15A	40S ribosomal protein S15a	3	3	2.89667e+07
P62249	RS16_HUMAN	RPS16	40S ribosomal protein S16	7	7	3.79861e+07
P62256	UBE2H_HUMAN	UBE2H	Ubiquitin-conjugating enzyme E2 H	3	3	564005
P62258	1433E_HUMAN	YWHAE	14-3-3 protein epsilon	13	12	3.11862e+08
P62263	RS14_HUMAN	RPS14	40S ribosomal protein S14	4	4	3.54802e+07
P62266	RS23_HUMAN	RPS23	40S ribosomal protein S23	4	4	1.49567e+07
P62269	RS18_HUMAN	RPS18	40S ribosomal protein S18	8	8	2.70532e+07
P62273	RS29_HUMAN	RPS29	40S ribosomal protein S29	1	1	6.90433e+06
P62277	RS13_HUMAN	RPS13	40S ribosomal protein S13	3	3	1.43867e+07
P62280	RS11_HUMAN	RPS11	40S ribosomal protein S11	10	10	5.96719e+07
P62304	RUXE_HUMAN	SNRPE	Small nuclear ribonucleoprotein E	1	1	6.61801e+06
P62306	RUXF_HUMAN	SNRPF	Small nuclear ribonucleoprotein F	5	4	8.51926e+06
P62310	LSM3_HUMAN	LSM3	U6 snRNA-associated Sm-like protein LSm3	2	2	3.39151e+06
P62312	LSM6_HUMAN	LSM6	U6 snRNA-associated Sm-like protein LSm6	2	2	551833
P62314	SMD1_HUMAN	SNRPD1	Small nuclear ribonucleoprotein Sm D1	4	4	1.52764e+07
P62316	SMD2_HUMAN	SNRPD2	Small nuclear ribonucleoprotein Sm D2	7	6	7.99767e+06
P62318	SMD3_HUMAN	SNRPD3	Small nuclear ribonucleoprotein Sm D3	3	3	1.194e+07
P62330	ARF6_HUMAN	ARF6	ADP-ribosylation factor 6	3	3	1.93117e+06
P62333	PRS10_HUMAN	PSMC6	26S proteasome regulatory subunit 10B	11	10	2.79177e+06
P62341	SELT_HUMAN	SELENOT	Thioredoxin reductase-like selenoprotein T	2	2	82869.7
P62380	TBPL1_HUMAN	TBPL1	TATA box-binding protein-like protein 1	1	1	5033.77
P62399	RL5_ECOLI	rplE	Large ribosomal subunit protein uL5	3	3	216795
P62424	RL7A_HUMAN	RPL7A	60S ribosomal protein L7a	10	10	3.95695e+07
P62487	RPB7_HUMAN	POLR2G	DNA-directed RNA polymerase II subunit RPB7	6	6	275947
P62491	RB11A_HUMAN	RAB11A	Ras-related protein Rab-11A	7	1	1.08243e+07
P62495	ERF1_HUMAN	ETF1	Eukaryotic peptide chain release factor subunit 1	13	13	4.30294e+06
