Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57359.raw
Q08817	SOG2_YEAST	SOG2	Leucine-rich repeat-containing protein SOG2	4	4	484296
Q08818	MSC6_YEAST	MSC6	Meiotic sister-chromatid recombination protein 6, mitochondrial	4	4	1.49972e+06
Q08822	ETFD_YEAST	CIR2	Probable electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	7	7	1.00352e+06
Q08826	SNX3_YEAST	SNX3	Sorting nexin-3	6	6	688146
Q08831	VTS1_YEAST	VTS1	RNA-binding protein VTS1	3	3	448086
Q08873	SCP1_YEAST	SCP1	Transgelin	6	6	2.14101e+06
Q08886	GPB1_YEAST	GPB1	Guanine nucleotide-binding protein subunit beta 1	2	2	4.21975e+06
Q08909	YO385_YEAST	YOR385W	Uncharacterized protein YOR385W	9	9	625587
Q08913;Q08991	FEX1_YEAST;FEX2_YEAST	FEX1;FEX2	Fluoride export protein 1	2	0	169844
Q08919	TRE1_YEAST	TRE1	Uncharacterized protein TRE1	2	2	5892.38
Q08920	NCBP2_YEAST	CBC2	Nuclear cap-binding protein subunit 2	6	6	1.05182e+06
Q08921	TCO89_YEAST	TCO89	Target of rapamycin complex 1 subunit TCO89	3	3	96248.4
Q08923	CTI6_YEAST	CTI6	Histone deacetylase complex subunit CTI6	2	2	548161
Q08924	WDR6_YEAST	RTT10	tRNA (34-2'-O)-methyltransferase regulator RTT10	8	8	570447
Q08925	MRN1_YEAST	MRN1	RNA-binding protein MRN1	11	11	565776
Q08926	UIP4_YEAST	UIP4	ULP1-interacting protein 4	4	4	204092
Q08945	SSRP1_HUMAN	SSRP1	FACT complex subunit SSRP1	15	15	3.61796e+06
Q08951	AP3D_YEAST	APL5	AP-3 complex subunit delta	20	20	896694
Q08952	OXR1_YEAST	OXR1	Oxidation resistance protein 1	4	4	500320
Q08954	YP199_YEAST	YPL199C	Smr domain-containing protein YPL199C	6	6	2.11402e+06
Q08959	PGC1_YEAST	PGC1	Phosphatidylglycerol phospholipase C	8	8	1.0021e+06
Q08960	TYW1_YEAST	TYW1	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase	2	2	155468
Q08961	RKM1_YEAST	RKM1	Ribosomal lysine N-methyltransferase 1	4	4	325517
Q08962	NIP7_YEAST	NIP7	60S ribosome subunit biogenesis protein NIP7	5	5	1.65417e+06
Q08963	RU2A_YEAST	LEA1	U2 small nuclear ribonucleoprotein A'	2	2	213599
Q08965	BMS1_YEAST	BMS1	Ribosome biogenesis protein BMS1	23	23	1.50245e+06
Q08966	PCL8_YEAST	PCL8	PHO85 cyclin-8	3	3	6695.62
Q08967	FLC1_YEAST	FLC1	Flavin carrier protein 1	2	2	2.57185e+06
Q08968	SELO_YEAST	FMP40	Protein adenylyltransferase SelO, mitochondrial	9	9	1.16792e+06
Q08971	YP225_YEAST	YPL225W	Protein PBDC1 homolog	7	7	5.40994e+06
Q08972	NEW1_YEAST	NEW1	[NU+] prion formation protein 1	47	47	7.50581e+06
Q08977	CUB1_YEAST	CUB1	Cu(2+) suppressing and bleomycin sensitive protein 1	19	19	3.95444e+06
Q08979	KEL3_YEAST	KEL3	Kelch repeat-containing protein 3	8	8	2.59851e+06
Q08985	SAM4_YEAST	SAM4	Homocysteine S-methyltransferase 2	10	7	1.14136e+06
Q08AD1	CAMP2_HUMAN	CAMSAP2	Calmodulin-regulated spectrin-associated protein 2	13	13	1.14305e+06
Q08AF3	SLFN5_HUMAN	SLFN5	Schlafen family member 5	13	11	1.60737e+06
Q08AG7	MZT1_HUMAN	MZT1	Mitotic-spindle organizing protein 1	1	1	10529.2
Q08AM6	VAC14_HUMAN	VAC14	Protein VAC14 homolog	7	7	3.40905e+06
Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2	31	30	2.77367e+06
Q09028	RBBP4_HUMAN	RBBP4	Histone-binding protein RBBP4	5	5	1.74706e+06
Q09161	NCBP1_HUMAN	NCBP1	Nuclear cap-binding protein subunit 1	17	17	3.90779e+06
Q09472	EP300_HUMAN	EP300	Histone acetyltransferase p300	1	1	256736
Q09666	AHNK_HUMAN	AHNAK	Neuroblast differentiation-associated protein AHNAK	216	214	3.53921e+07
Q0JRZ9	FCHO2_HUMAN	FCHO2	F-BAR domain only protein 2	5	5	170052
Q0P6H9	TMM62_HUMAN	TMEM62	Transmembrane protein 62	1	1	490894
Q0PNE2	ELP6_HUMAN	ELP6	Elongator complex protein 6	1	1	5381.72
Q0VDF9	HSP7E_HUMAN	HSPA14	Heat shock 70 kDa protein 14	13	13	2.15562e+06
Q0VDG4	SCRN3_HUMAN	SCRN3	Secernin-3	4	4	297984
Q10469	MGAT2_HUMAN	MGAT2	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	6	6	688794
Q10471	GALT2_HUMAN	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2	22	20	2.76058e+06
Q10472	GALT1_HUMAN	GALNT1	Polypeptide N-acetylgalactosaminyltransferase 1	11	10	2.00182e+06
Q10567	AP1B1_HUMAN	AP1B1	AP-1 complex subunit beta-1	14	14	1.49187e+06
Q10570	CPSF1_HUMAN	CPSF1	Cleavage and polyadenylation specificity factor subunit 1	16	16	1.92666e+06
Q10589	BST2_HUMAN	BST2	Bone marrow stromal antigen 2	3	3	1.30835e+06
Q10713	MPPA_HUMAN	PMPCA	Mitochondrial-processing peptidase subunit alpha	20	20	1.62023e+07
Q10740	LKHA4_YEAST	LAP2	Leucine aminopeptidase 2	18	18	1.47191e+06
Q11206	SIA4C_HUMAN	ST3GAL4	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4	1	1	9395.59
Q12000	TMA46_YEAST	TMA46	Translation machinery-associated protein 46	5	5	2.38475e+06
Q12001	ALG6_YEAST	ALG6	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase	3	3	343143
Q12003	ENV7_YEAST	ENV7	Serine/threonine-protein kinase ENV7	3	3	507558
Q12008	PMG2_YEAST	GPM2	Phosphoglycerate mutase 2	15	14	1.45139e+06
Q12009	TRMB_YEAST	TRM8	tRNA (guanine-N(7)-)-methyltransferase	5	5	287630
Q12010	YPQ1_YEAST	YPQ1	Probable vacuolar amino acid transporter YPQ1	2	2	937404
Q12012	YO289_YEAST	YOR289W	Uncharacterized protein YOR289W	7	7	1.55352e+06
Q12015	DSC3_YEAST	DSC3	DSC E3 ubiquitin ligase complex subunit 3	3	3	564383
Q12017	PLP2_YEAST	PLP2	Phosducin-like protein 2	8	8	884050
Q12018	CDC53_YEAST	CDC53	Cell division control protein 53	24	24	4.23221e+06
Q12019	MDN1_YEAST	MDN1	Midasin	52	52	1.57926e+07
Q12020	SRL2_YEAST	SRL2	Protein SRL2	3	3	1.79254e+06
Q12024	YTM1_YEAST	YTM1	Ribosome biogenesis protein YTM1	11	11	4.3043e+06
Q12025	EMC10_YEAST	EMC10	Endoplasmic reticulum membrane protein complex subunit 10	3	3	155627
Q12028	AP1G1_YEAST	APL4	AP-1 complex subunit gamma-1	11	11	231515
Q12029	FSF1_YEAST	FSF1	Sideroflexin FSF1	5	5	1.77604e+06
Q12030	TAF10_YEAST	TAF10	Transcription initiation factor TFIID subunit 10	3	3	335288
Q12032	AIM41_YEAST	AIM41	Altered inheritance of mitochondria protein 41, mitochondrial	7	7	2.56792e+06
Q12033	PALA_YEAST	RIM20	pH-response regulator protein palA/RIM20	5	5	396331
Q12034	SLF1_YEAST	SLF1	Protein SLF1	5	5	3.54595e+06
Q12035	FCF2_YEAST	FCF2	rRNA-processing protein FCF2	3	3	457831
Q12038	SRO7_YEAST	SRO7	Lethal(2) giant larvae protein homolog SRO7	7	7	1.08458e+06
Q12040	YO283_YEAST	YOR283W	Broad-specificity phosphatase YOR283W	7	7	594904
Q12043	TGL5_YEAST	TGL5	Triacylglycerol lipase 5	1	1	338054
Q12044	RCN2_YEAST	RCN2	Regulator of calcineurin 2	15	15	2.80984e+06
Q12046	CWC2_YEAST	CWC2	Pre-mRNA-splicing factor CWC2	1	1	74811.1
Q12049	THP3_YEAST	THP3	Protein THP3	1	1	3921.66
Q12055	KAD6_YEAST	FAP7	Adenylate kinase isoenzyme 6 homolog FAP7	5	5	1.3993e+06
Q12057	PIN2_YEAST	PIN2	[PSI+] induction protein 2	2	2	742816
Q12059	ULA1_YEAST	ULA1	NEDD8-activating enzyme E1 regulatory subunit	2	2	350037
Q12063	UPPS_YEAST	NUS1	Dehydrodolichyl diphosphate synthase complex subunit NUS1	5	5	8.86712e+06
Q12068	GRE2_YEAST	GRE2	NADPH-dependent methylglyoxal reductase GRE2	12	12	3.69442e+06
Q12071	VPS54_YEAST	VPS54	Vacuolar protein sorting-associated protein 54	5	5	95066.2
Q12072	IOC2_YEAST	IOC2	ISWI one complex protein 2	6	6	114873
Q12074	SPEE_YEAST	SPE3	Spermidine synthase SPE3	9	9	7.37332e+06
Q12078	SMF3_YEAST	SMF3	Iron transporter SMF3	6	6	2.54145e+06
Q12080	NOP53_YEAST	NOP53	Ribosome biogenesis protein NOP53	4	4	242207
Q12084	DAS2_YEAST	DAS2	Putative uridine kinase DAS2	1	1	182817
Q12091	DAP1_YEAST	DAP1	Damage response protein 1	6	6	355467
Q12094	TSR3_YEAST	TSR3	18S rRNA aminocarboxypropyltransferase	1	1	546196
Q12096	GNT1_YEAST	GNT1	Glucose N-acetyltransferase 1	8	8	4.07858e+06
Q12099	FAL1_YEAST	FAL1	ATP-dependent RNA helicase FAL1	2	2	115458
Q12100	RTK1_YEAST	RTK1	Probable serine/threonine-protein kinase RTK1	8	8	932913
Q12102	CFT2_YEAST	CFT2	Cleavage factor two protein 2	7	7	80456.5
Q12104	SWT1_YEAST	SWT1	Transcriptional protein SWT1	3	3	22724.3
Q12108	RTC5_YEAST	RTC5	Restriction of telomere capping protein 5	7	7	9.8914e+06
Q12109	SYWC_YEAST	WRS1	Tryptophan--tRNA ligase, cytoplasmic	16	16	5.43263e+06
Q12114	CHS5_YEAST	CHS5	Chitin biosynthesis protein CHS5	15	15	1.69864e+06
Q12117	MRH1_YEAST	MRH1	Protein MRH1	2	2	1.23041e+07
Q12118	SGT2_YEAST	SGT2	Small glutamine-rich tetratricopeptide repeat-containing protein 2	15	15	1.26721e+07
Q12122	HOSM_YEAST	LYS21	Homocitrate synthase, mitochondrial	22	6	7.23718e+06
Q12123	DCS2_YEAST	DCS2	Inactive diphosphatase DCS2	14	14	2.97458e+06
Q12125	GET4_YEAST	GET4	Golgi to ER traffic protein 4	11	11	1.50192e+06
Q12133	SPC3_YEAST	SPC3	Signal peptidase complex subunit 3	4	4	1.57056e+06
Q12136	SAS10_YEAST	SAS10	Something about silencing protein 10	7	7	2.88721e+06
Q12144	PER33_YEAST	PER33	Pore and endoplasmic reticulum protein of 33 kDa	3	3	420719
Q12149	RRP6_YEAST	RRP6	Exosome complex exonuclease RRP6	6	6	642745
Q12151	UPC2_YEAST	UPC2	Sterol uptake control protein 2	3	3	68652.8
Q12154	GET3_YEAST	GET3	ATPase GET3	14	14	7.8033e+06
Q12155	EMA19_YEAST	EMA19	Efficient mitochondria targeting-associated protein 19	1	1	1437.81
Q12156	AIM7_YEAST	AIM7	Protein AIM7	3	3	1.74921e+06
Q12159	YRA1_YEAST	YRA1	RNA annealing protein YRA1	11	11	7.57418e+06
Q12160	YP063_YEAST	YPR063C	Uncharacterized protein YPR063C	3	3	2.66221e+06
Q12163	NBP2_YEAST	NBP2	NAP1-binding protein 2	6	6	131831
Q12164	POM33_YEAST	POM33	Pore membrane protein of 33 kDa	5	5	6.5596e+06
Q12165	ATPD_YEAST	ATP16	ATP synthase subunit delta, mitochondrial	1	1	12572.5
Q12166	LEU9_YEAST	LEU9	2-isopropylmalate synthase 2, mitochondrial	2	2	851446
Q12168	ENG2_YEAST	ACF2	Glucan endo-1,3-beta-D-glucosidase 2	9	9	413138
Q12176	MAK21_YEAST	MAK21	Ribosome biogenesis protein MAK21	13	13	6.03296e+06
Q12178	FCY1_YEAST	FCY1	Cytosine deaminase	5	5	1.7515e+07
Q12179	YP245_YEAST	YPL245W	Uncharacterized protein YPL245W	5	5	88471.3
Q12180	HAL9_YEAST	HAL9	Halotolerance protein 9	4	4	382554
Q12181	NDOR1_YEAST	TAH18	NADPH-dependent diflavin oxidoreductase 1	4	4	1.82156e+06
Q12186	BBP_YEAST	MSL5	Branchpoint-bridging protein	3	3	51014.8
Q12189	RPIA_YEAST	RKI1	Ribose-5-phosphate isomerase	9	9	694851
Q12191	BUG1_YEAST	BUG1	Binder of USO1 and GRH1 protein 1	5	5	120801
Q12196	RIO1_YEAST	RIO1	Serine/threonine-protein kinase RIO1	2	2	529110
Q12198	METW_YEAST	HSU1	Homocysteine/cysteine synthase	3	3	482003
Q12199	TIP41_YEAST	TIP41	Type 2A phosphatase activator TIP41	5	5	676955
Q12200	NPC1_YEAST	NCR1	NPC intracellular sterol transporter 1-related protein 1	10	10	1.26069e+06
Q12205	MNL2_YEAST	MNL2	Putative endoplasmic reticulum mannosidase MNL2	5	5	185045
Q12206	WTM2_YEAST	WTM2	Transcriptional modulator WTM2	2	2	771078
Q12207	NCE2_YEAST	NCE102	Non-classical export protein 2	3	3	4.95774e+06
Q12211	PUS1_YEAST	PUS1	tRNA pseudouridine synthase 1	10	10	538123
Q12213	RL7B_YEAST	RPL7B	Large ribosomal subunit protein uL30B	1	1	6.36707e+06
Q12214	HOS1_YEAST	HOS1	Histone deacetylase HOS1	1	1	85435.3
Q12220	UTP12_YEAST	DIP2	U3 small nucleolar RNA-associated protein 12	13	13	862256
Q12221	PUF2_YEAST	PUF2	mRNA-binding protein PUF2	5	5	1.38776e+06
Q12229	UBX3_YEAST	UBX3	UBX domain-containing protein 3	2	2	4149.16
Q12230	LSP1_YEAST	LSP1	Sphingolipid long chain base-responsive protein LSP1	12	12	1.2548e+07
Q12234	RUD3_YEAST	RUD3	GRIP domain-containing protein RUD3	4	4	415497
Q12239	TM115_YEAST	YOL107W	Transmembrane protein 115 homolog	1	1	167055
Q12242	RUP1_YEAST	RUP1	UBA domain-containing protein RUP1	9	9	261437
Q12245	POC4_YEAST	POC4	Proteasome chaperone 4	1	1	326401
Q12246	LCB4_YEAST	LCB4	Sphingoid long chain base kinase 4	3	3	319160
Q12248	DAD1_YEAST	DAD1	DASH complex subunit DAD1	2	2	216735
Q12250	RPN5_YEAST	RPN5	26S proteasome regulatory subunit RPN5	16	16	4.11182e+06
Q12255	NYV1_YEAST	NYV1	Vacuolar v-SNARE NYV1	4	4	1.74836e+06
Q12256	TPO4_YEAST	TPO4	Polyamine transporter 4	3	3	124922
Q12259	YL108_YEAST	YLR108C	BTB/POZ domain-containing protein YLR108C	1	1	3320.27
Q12263	GIN4_YEAST	GIN4	Serine/threonine-protein kinase GIN4	9	9	1.06189e+06
Q12265	KPR5_YEAST	PRS5	Ribose-phosphate pyrophosphokinase 5	13	13	1.54921e+06
Q12267	SMC4_YEAST	SMC4	Structural maintenance of chromosomes protein 4	8	8	1.47513e+06
Q12270	RBD2_YEAST	RBD2	Rhomboid-type serine protease 2	1	1	1.18018e+06
Q12271	INP53_YEAST	INP53	Polyphosphatidylinositol phosphatase INP53	26	25	1.51127e+06
Q12272	TPT1_YEAST	TPT1	tRNA 2'-phosphotransferase	1	1	927782
Q12274	YOR97_YEAST	YOR097C	Uncharacterized protein YOR097C	2	2	3130.12
Q12276	HER1_YEAST	HER1	HMG2-induced ER-remodeling protein 1	19	17	1.30921e+06
Q12277	RRP42_YEAST	RRP42	Exosome complex component RRP42	4	4	2.27393e+06
Q12284	ERV2_YEAST	ERV2	FAD-linked sulfhydryl oxidase ERV2	1	1	212713
Q12285	MDY2_YEAST	MDY2	Ubiquitin-like protein MDY2	5	5	1.14703e+06
Q12287	COX17_YEAST	COX17	Cytochrome c oxidase copper chaperone	2	2	1.00667e+06
Q12288	YL126_YEAST	YLR126C	Putative glutamine amidotransferase YLR126C	7	7	556544
Q12292	ATG34_YEAST	ATG34	Autophagy-related protein 34	4	4	1.14862e+06
Q12296	MAM3_YEAST	MAM3	Protein MAM3	6	6	8.1292e+06
Q12298	YD061_YEAST	YDR061W	Uncharacterized ABC transporter ATP-binding protein YDR061W	6	6	1.12149e+06
Q12305	RDL1_YEAST	RDL1	Thiosulfate:glutathione sulfurtransferase	8	8	4.18885e+06
Q12306	SMT3_YEAST	SMT3	Ubiquitin-like protein SMT3	4	4	8.84372e+06
Q12308	TFC8_YEAST	TFC8	Transcription factor tau 60 kDa subunit	1	1	372594
Q12314	SFM1_YEAST	SFM1	Protein arginine N-methyltransferase SFM1	9	9	2.28564e+06
Q12315	GLE1_YEAST	GLE1	mRNA export factor GLE1	3	3	77996.2
Q12320	GLO4_YEAST	GLO4	Hydroxyacylglutathione hydrolase, mitochondrial	2	2	137596
Q12321	MED1_YEAST	MED1	Mediator of RNA polymerase II transcription subunit 1	6	6	925307
Q12324	YVC1_YEAST	YVC1	Calcium channel YVC1	7	7	1.57775e+06
Q12326	PMG3_YEAST	GPM3	Phosphoglycerate mutase 3	1	1	687.481
Q12328	TIM22_YEAST	TIM22	Mitochondrial import inner membrane translocase subunit TIM22	2	2	9739.33
Q12329	HSP42_YEAST	HSP42	Heat shock protein 42	6	6	891537
Q12331	YFAS1_YEAST	YDR262W	FAS1 domain-containing protein YDR262W	6	6	554575
Q12334	SCM3_YEAST	SCM3	Protein SCM3	1	1	2039.05
Q12335	PST2_YEAST	PST2	Protoplast secreted protein 2	4	4	1.84379e+07
Q12339	UTP23_YEAST	UTP23	rRNA-processing protein UTP23	3	3	1.93825e+06
Q12341	HAT1_YEAST	HAT1	Histone acetyltransferase type B catalytic subunit	5	5	206027
Q12343	MED4_YEAST	MED4	Mediator of RNA polymerase II transcription subunit 4	6	6	517925
Q12344	GYP5_YEAST	GYP5	GTPase-activating protein GYP5	21	21	8.22758e+06
Q12345	IES3_YEAST	IES3	Ino eighty subunit 3	1	1	332947
Q12349	ATP14_YEAST	ATP14	ATP synthase subunit H, mitochondrial	2	2	16316.8
Q12354	APTH1_YEAST	YLR118C	Acyl-protein thioesterase 1	2	2	254812
Q12355	PST1_YEAST	PST1	Cell wall mannoprotein PST1	2	2	14799.3
Q12362	RIB2_YEAST	RIB2	Bifunctional protein RIB2	3	3	220325
Q12363	WTM1_YEAST	WTM1	Transcriptional modulator WTM1	18	18	1.71274e+07
Q12365	BBP1_YEAST	BBP1	Spindle pole component BBP1	1	1	1547.25
Q12368	SNU23_YEAST	SNU23	23 kDa U4/U6.U5 small nuclear ribonucleoprotein component	3	3	210143
Q12373	HIF1_YEAST	HIF1	HAT1-interacting factor 1	3	3	211834
Q12374	NCA2_YEAST	NCA2	Nuclear control of ATPase protein 2	1	1	385684
Q12377	RPN6_YEAST	RPN6	26S proteasome regulatory subunit RPN6	12	12	4.26109e+07
Q12380	ATG5_YEAST	ATG5	Autophagy protein 5	2	2	74458
Q12382	DGK1_YEAST	DGK1	CTP-dependent diacylglycerol kinase 1	2	2	231636
Q12383	TRM13_YEAST	TRM13	tRNA:m(4)X modification enzyme TRM13	3	3	380672
Q12386	ARP8_YEAST	ARP8	Actin-like protein ARP8	11	11	270827
Q12387	NAA25_YEAST	MDM20	N-terminal acetyltransferase B complex subunit MDM20	13	13	1.73855e+06
Q12389	DBP10_YEAST	DBP10	ATP-dependent RNA helicase DBP10	13	13	1.15931e+06
Q12390	GST2_YEAST	GTT2	Glutathione S-transferase 2	3	3	6752.88
Q12391	YN11A_YEAST	TY1A-NL1	Transposon Ty1-NL1 Gag polyprotein	1	0	826110
Q12396	EMP46_YEAST	EMP46	Protein EMP46	8	8	975346
Q12400	TRM10_YEAST	TRM10	tRNA (guanine(9)-N1)-methyltransferase	4	4	695645
Q12402	YOP1_YEAST	YOP1	Protein YOP1	2	2	6.63845e+06
Q12403	ERP3_YEAST	ERP3	Protein ERP3	3	3	395415
Q12404	MPD1_YEAST	MPD1	Protein disulfide-isomerase MPD1	10	10	1.2197e+06
Q12406	ARP7_YEAST	ARP7	Actin-related protein 7	8	8	6.74001e+07
Q12407	YD199_YEAST	YDL199C	Putative metabolite transport protein YDL199C	1	1	614.51
Q12408	NPC2_YEAST	NPC2	Phosphatidylglycerol/phosphatidylinositol transfer protein	1	1	3609.96
Q12415	TFC7_YEAST	TFC7	Transcription factor tau 55 kDa subunit	4	4	671041
Q12416	WHI5_YEAST	WHI5	G1-specific transcriptional repressor WHI5	1	1	4753.25
Q12417	PRP46_YEAST	PRP46	Pre-mRNA-splicing factor PRP46	2	2	4081.7
Q12425	ISA2_YEAST	ISA2	Iron-sulfur assembly protein 2	1	1	1.38625e+06
Q12427	STB3_YEAST	STB3	Protein STB3	8	8	574059
Q12428	PRPD_YEAST	PDH1	Probable 2-methylcitrate dehydratase	11	11	2.55799e+06
Q12429	DPH6_YEAST	DPH6	Diphthine--ammonia ligase	7	7	655910
Q12432	EAF3_YEAST	EAF3	Chromatin modification-related protein EAF3	8	8	556954
Q12434	GDIR_YEAST	RDI1	Rho GDP-dissociation inhibitor	6	6	2.13712e+06
Q12438	GLRX6_YEAST	GRX6	Monothiol glutaredoxin-6	3	3	705633
Q12443	RTN2_YEAST	RTN2	Reticulon-like protein 2	12	12	2.03252e+06
Q12445	POM34_YEAST	POM34	Nucleoporin POM34	3	3	319185
Q12446	LAS17_YEAST	LAS17	Proline-rich protein LAS17	7	7	795308
Q12447	PAA1_YEAST	PAA1	Polyamine N-acetyltransferase 1	10	10	8.19978e+06
Q12449	AHA1_YEAST	AHA1	Hsp90 co-chaperone AHA1	13	13	1.03502e+07
Q12450	ERP4_YEAST	ERP4	Protein ERP4	5	5	6.11912e+06
Q12451	OSH2_YEAST	OSH2	Oxysterol-binding protein homolog 2	19	19	584735
Q12452	ERG27_YEAST	ERG27	3-keto-steroid reductase ERG27	13	13	2.54563e+07
Q12453	CEX1_YEAST	CEX1	Cytoplasmic export protein 1	11	11	855717
Q12454	OCA6_YEAST	OCA6	Putative tyrosine-protein phosphatase OCA6	2	2	202186
Q12455	SPSY_YEAST	SPE4	Spermine synthase SPE4	2	2	50023.2
Q12458	YPR1_YEAST	YPR1	Putative reductase 1	12	12	2.59275e+06
Q12460	NOP56_YEAST	NOP56	Nucleolar protein 56	23	22	4.0877e+06
Q12461	PTPA2_YEAST	RRD2	Serine/threonine-protein phosphatase 2A activator 2	3	3	709270
Q12462	PEX11_YEAST	PEX11	Peroxisomal membrane protein PMP27	6	6	722911
Q12463	TRM11_YEAST	TRM11	tRNA (guanine(10)-N2)-methyltransferase	1	1	92115.5
Q12464	RUVB2_YEAST	RVB2	RuvB-like protein 2	17	17	3.42302e+06
Q12465	RAX2_YEAST	RAX2	Bud site selection protein RAX2	2	2	6936.09
Q12466	TCB1_YEAST	TCB1	Tricalbin-1	32	30	4.54426e+06
Q12476	AIR2_YEAST	AIR2	Protein AIR2	5	5	239221
Q12480	ETFA_YEAST	AIM45	Probable electron transfer flavoprotein subunit alpha, mitochondrial	10	10	1.05711e+06
Q12481	RRP36_YEAST	RRP36	rRNA biogenesis protein RRP36	2	2	81245.5
Q12486	YOR31_YEAST	YOR131C	Uncharacterized hydrolase YOR131C	5	5	882345
Q12489	YD012_YEAST	YDL012C	Cysteine-rich and transmembrane domain-containing protein YDL012C	1	1	34855.3
Q12493	NKP1_YEAST	NKP1	Inner kinetochore subunit NKP1	1	1	5928.38
Q12494	KCS1_YEAST	KCS1	Inositol hexakisphosphate kinase 1	5	5	314611
Q12495	RLF2_YEAST	RLF2	Chromatin assembly factor 1 subunit p90	4	4	1.70821e+06
Q12496	YO098_YEAST	YOL098C	Uncharacterized protein YOL098C	26	26	2.51531e+06
Q12497	FMP16_YEAST	FMP16	Protein FMP16, mitochondrial	3	3	571950
Q12498	PRM4_YEAST	PRM4	Pheromone-regulated membrane protein 4	1	1	865903
Q12499	NOP58_YEAST	NOP58	Nucleolar protein 58	17	17	4.60894e+06
Q12500	AVL9_YEAST	AVL9	Late secretory pathway protein AVL9	9	9	551658
Q12502	LDB19_YEAST	LDB19	Protein LDB19	4	4	168902
Q12504	RKM4_YEAST	RKM4	Ribosomal lysine N-methyltransferase 4	8	8	679110
Q12508	RMD5_YEAST	RMD5	E3 ubiquitin-protein ligase RMD5	3	3	58456.6
Q12509	ARP6_YEAST	ARP6	Actin-like protein ARP6	2	2	68178.8
Q12510	CMR1_YEAST	CMR1	DNA damage-binding protein CMR1	3	3	1.34926e+06
Q12511	PDP1_YEAST	PTC5	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	9	9	1.64387e+06
Q12513	TMA17_YEAST	TMA17	Translation machinery-associated protein 17	6	6	4.61862e+06
Q12514	NOT5_YEAST	NOT5	General negative regulator of transcription subunit 5	10	10	725240
Q12515	PAR32_YEAST	PAR32	Protein PAR32	9	9	2.05765e+06
Q12517	DCP1_YEAST	DCP1	mRNA-decapping enzyme subunit 1	6	6	1.89995e+06
Q12518	ENT1_YEAST	ENT1	Epsin-1	12	12	1.99213e+06
Q12522	IF6_YEAST	TIF6	Eukaryotic translation initiation factor 6	6	6	3.19584e+06
Q12523	YP247_YEAST	YPL247C	WD repeat-containing protein YPL247C	5	5	636755
Q12525	MHT1_YEAST	MHT1	Homocysteine S-methyltransferase 1	1	1	8134.41
Q12532	RQC2_YEAST	RQC2	Ribosome quality control complex subunit 2	18	18	1.26078e+06
Q12672	RL21B_YEAST	RPL21B	Large ribosomal subunit protein eL21B	1	1	2.25159e+06
Q12674	ATC8_YEAST	DNF3	Probable phospholipid-transporting ATPase DNF3	4	4	360577
Q12675	ATC4_YEAST	DNF2	Phospholipid-transporting ATPase DNF2	8	8	2.82967e+06
Q12676	FOLD_YEAST	FOL3	Dihydrofolate synthetase	2	2	1.47408e+06
Q12680	GLT1_YEAST	GLT1	Glutamate synthase [NADH]	63	63	1.78202e+08
Q12692	H2AZ_YEAST	HTZ1	Histone H2A.Z	2	2	1.81668e+06
Q12697	YPK9_YEAST	YPK9	Vacuolar cation-transporting ATPase YPK9	9	9	1.12465e+06
Q12734	CSR2_YEAST	CSR2	Transcription factor CSR2	10	10	1.38847e+06
Q12743	DFM1_YEAST	DFM1	DER1-like family member protein 1	5	5	6.00844e+06
Q12745	SEC39_YEAST	SEC39	Protein transport protein SEC39	3	3	578725
Q12746	PGA3_YEAST	PGA3	Plasma membrane-associated coenzyme Q6 reductase PGA3	10	10	1.35869e+06
Q12749	SMC6_YEAST	SMC6	Structural maintenance of chromosomes protein 6	2	2	289682
Q12753	HAA1_YEAST	HAA1	Transcriptional activator HAA1	3	3	4746.61
Q12754	RRP12_YEAST	RRP12	Ribosomal RNA-processing protein 12	19	19	2.01489e+06
Q12765	SCRN1_HUMAN	SCRN1	Secernin-1	3	3	85366
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	22	22	5.57156e+06
Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160	22	22	5.10161e+06
Q12770	SCAP_HUMAN	SCAP	Sterol regulatory element-binding protein cleavage-activating protein	3	3	152292
Q12774	ARHG5_HUMAN	ARHGEF5	Rho guanine nucleotide exchange factor 5	10	7	680512
Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	17	17	1.4039e+06
Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	15	15	1.71401e+06
Q12792	TWF1_HUMAN	TWF1	Twinfilin-1	13	10	3.02654e+06
Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	22	22	3.3668e+06
Q12800	TFCP2_HUMAN	TFCP2	Alpha-globin transcription factor CP2	5	3	402329
